"siteid","spid","x","y","occ","group","bc01","bc04","bc05","bc06","bc12","bc15","bc17","bc20","bc31","bc33","slope","topo","tri"
104669,"pseudo1",411815.8252,7929447.848,0,NA,24,0.9899999,31.9,13.9,1871,102,90,18.9,48,0.23,0.7913414,50,27.23968
104670,"pseudo1",382215.8252,8111527.848,0,NA,23.5,0.82,30.4,15.7,2833,84,184,18.2,30,0.43,20.86963,21,1294.356
104671,"pseudo1",370775.8252,8111447.848,0,NA,24.2,0.83,31.3,15.9,2066,97,95,18.8,50,0.21,0,50,0
104672,"pseudo1",410055.8252,7976807.848,0,NA,22.9,0.96,30.6,13.7,2306,93,134,18.6,33,0.39,42.20124,59,844.4762
104673,"pseudo1",362855.8252,8073287.848,0,NA,20.1,0.95,28.6,11.1,3140,67,273,17.9,11,0.79,10.72462,100,257.7693
104674,"pseudo1",482375.8252,7825607.848,0,NA,23.6,1.11,32.2,11.9,884,105,40,19.9,77,0.09,0.8805358,12,35.86084
104675,"pseudo1",389575.8252,8038487.848,0,NA,23.5,0.92,31.1,14.5,3459,76,271,17.8,16,0.7,4.154207,0,175.1342
104676,"pseudo1",384775.8252,8031687.848,0,NA,20.5,0.97,28.7,11.8,3350,72,295,17.8,6,0.88,36.13109,40,1031.468
104677,"pseudo1",489575.8252,7833047.848,0,NA,23.6,1.09,31.9,12.3,927,106,41,19.8,76,0.09,0.8182952,80,30.14963
104678,"pseudo1",264615.8252,8198327.848,0,NA,20.7,0.96,29.2,11,1111,105,37,19.7,70,0.09,20.37877,40,941.5833
104679,"pseudo1",365495.8252,8098807.848,0,NA,23.5,0.87,31,14.6,2458,89,149,18.5,36,0.35,13.32141,10,873.2382
104680,"pseudo1",312535.8252,8166487.848,0,NA,21,0.94,29.2,11.6,1298,100,57,19.5,60,0.13,61.01781,57,1071.016
104681,"pseudo1",407655.8252,7954087.848,0,NA,20.9,1.02,29.2,11.8,2121,92,135,18.7,29,0.45,26.68584,60,1135.887
104682,"pseudo1",369495.8252,8047047.848,0,NA,21.6,0.96,29.8,12.2,3078,73,264,18,12,0.76,12.65824,100,608.0386
104683,"pseudo1",313495.8252,8254567.848,0,NA,20.5,0.88,27.8,13.2,2725,83,214,18.3,27,0.49,54.92772,77,1192.237
104684,"pseudo1",372855.8252,8086327.848,0,NA,23.2,0.88,30.8,14.4,3336,79,249,17.9,20,0.61,10.80728,82,433.7764
104685,"pseudo1",382855.8252,7929847.848,0,NA,23,1.05,31.7,12.4,1318,101,62,19.5,57,0.16,22.07607,8,1479.38
104686,"pseudo1",469095.8252,7871047.848,0,NA,23.9,1,31.1,13.9,1100,109,44,19.6,71,0.09999999,0.6729637,91,33.51119
104687,"pseudo1",289255.8252,8201527.848,0,NA,18.1,0.97,26.7,9.7,2259,83,162,18.5,26,0.5,2.756415,100,345.4287
104688,"pseudo1",385015.8252,8030487.848,0,NA,19,0.9899999,27.4,10.5,3683,69,333,17.7,2,0.96,54.47999,61,1354.605
104689,"pseudo1",375015.8252,7946087.848,0,NA,23.1,1.04,31.7,12.5,1373,100,67,19.4,55,0.18,16.1567,0,1253.85
104690,"pseudo1",388775.8252,8069127.848,0,NA,23.4,0.88,30.8,14.8,3733,76,292,17.7,14,0.73,9.587143,39,174.7198
104691,"pseudo1",275575.8252,8218887.848,0,NA,21.4,0.96,29.2,12.2,1211,105,40,19.6,71,0.09,11.19664,100,425.1682
104692,"pseudo1",302455.8252,8288327.848,0,NA,24.8,0.74,31.4,17.6,1628,105,51,19.3,67,0.09999999,1.081361,1,119.6954
104693,"pseudo1",414215.8252,7916167.848,0,NA,24,1.01,32,13.8,1817,105,77,19,51,0.2,0.5112306,50,20.19901
104694,"pseudo1",321335.8252,8214247.848,0,NA,23.3,0.83,30.1,15.7,2814,86,172,18.3,34,0.37,0.4071183,19,378.9314
104695,"pseudo1",408375.8252,7939927.848,0,NA,24,0.9899999,31.8,14,1919,99,97,18.9,46,0.25,0.1125997,86,4.358899
104696,"pseudo1",413175.8252,7913527.848,0,NA,24,1.01,32,13.7,1792,106,74,19,52,0.2,0.5846196,50,24.45404
104697,"pseudo1",480055.8252,7851767.848,0,NA,23.6,1.04,31.3,13.2,964,108,40,19.8,75,0.09,1.529233,74,62.55398
104698,"pseudo1",361175.8252,8103527.848,0,NA,22.8,0.89,30.6,13.6,2174,89,132,18.7,39,0.31,55.43864,47,1381.842
104699,"pseudo1",386295.8252,8082007.848,0,NA,23.7,0.86,30.9,15.3,4177,75,329,17.6,11,0.79,0,50,0
104700,"pseudo1",365015.8252,7961607.848,0,NA,23,1.03,31.7,12.3,1345,99,66,19.4,55,0.18,40.42389,55,713.3779
104701,"pseudo1",467655.8252,7836247.848,0,NA,23.4,1.09,31.9,12.2,875,104,40,19.9,77,0.09,1.215762,0,56.36488
104702,"pseudo1",409575.8252,7945527.848,0,NA,22.8,1,30.8,13.2,2005,98,102,18.9,41,0.29,28.42924,42,1343.732
104703,"pseudo1",346455.8252,8090007.848,0,NA,20,0.96,28.8,10.5,1434,89,81,19.2,44,0.25,10.43644,24,325.5088
104704,"pseudo1",468135.8252,7843127.848,0,NA,23.7,1.07,31.8,12.6,877,107,38,19.9,78,0.09,0.7173204,30,29.42788
104705,"pseudo1",374695.8252,7985367.848,0,NA,19.7,1.05,28.6,10.3,2055,81,170,18.6,22,0.57,6.542257,59,265.1151
104706,"pseudo1",356135.8252,8050727.848,0,NA,20.4,0.98,29.1,10.8,2604,70,223,18.2,15,0.7,11.10406,38,367.6439
104707,"pseudo1",279655.8252,8190887.848,0,NA,20.4,0.96,28.8,10.9,1250,100,53,19.5,61,0.13,6.935503,23,203.7768
104708,"pseudo1",336695.8252,8083047.848,0,NA,19.4,0.98,28.4,9.7,1488,83,96,19.1,37,0.33,16.80252,99,656.4114
104709,"pseudo1",463815.8252,7843207.848,0,NA,23.6,1.08,31.9,12.6,865,106,37,19.9,79,0.08,1.848092,64,64.16386
104710,"pseudo1",285335.8252,8202967.848,0,NA,17.6,0.97,26.3,9.3,2434,81,181,18.4,22,0.58,13.65358,100,466.7323
104711,"pseudo1",422455.8252,7941367.848,0,NA,23.9,0.97,31.5,14.3,1979,98,102,18.8,44,0.26,0.5335445,100,20.12461
104712,"pseudo1",334295.8252,8099367.848,0,NA,20.7,0.95,29.7,10.6,1089,103,39,19.7,64,0.09999999,3.747647,1,177.4232
104713,"pseudo1",373655.8252,7963287.848,0,NA,22.5,1.03,31.1,12.2,1474,97,79,19.3,48,0.23,80.05468,69,1713.861
104714,"pseudo1",357015.8252,7954487.848,0,NA,20.5,1.09,29.8,10.1,1165,91,77,19.6,46,0.24,11.3239,99,289.7137
104715,"pseudo1",402775.8252,7905127.848,0,NA,20.5,1.1,29.5,10.6,1316,102,67,19.4,48,0.22,27.72972,45,284.993
104716,"pseudo1",353415.8252,8127527.848,0,NA,21.7,0.9,29.8,12.6,1687,94,89,19.1,48,0.21,21.4989,6,838.7401
104717,"pseudo1",476055.8252,7873367.848,0,NA,23.9,0.9899999,30.9,14.1,1139,108,46,19.6,69,0.11,0.5845249,93,20.92845
104718,"pseudo1",369655.8252,7931447.848,0,NA,20.3,1.11,29.7,10,1257,92,78,19.5,45,0.25,16.16103,88,233.8568
104719,"pseudo1",320455.8252,8208087.848,0,NA,23.7,0.82,30.4,16,2903,86,176,18.3,34,0.37,4.31281,0,290.3567
104720,"pseudo1",358935.8252,8078327.848,0,NA,19.9,0.96,28.5,10.8,2537,70,209,18.2,18,0.66,1.897552,0,101.8823
104721,"pseudo1",408055.8252,7894807.848,0,NA,19.4,1.13,28.7,9.6,2045,98,118,18.7,27,0.48,0,50,276.3205
104722,"pseudo1",359895.8252,8140167.848,0,NA,24.3,0.8,31.2,16.3,1950,97,92,18.9,53,0.19,0,50,232.4371
104723,"pseudo1",345895.8252,8140247.848,0,NA,21.9,0.9,29.9,12.8,1567,97,78,19.2,53,0.18,16.19079,100,571.498
104724,"pseudo1",408135.8252,7894887.848,0,NA,19.4,1.13,28.7,9.6,2049,98,118,18.7,27,0.48,5.048701,100,291.647
104725,"pseudo1",322055.8252,8186967.848,0,NA,24.3,0.81,31,16.3,2407,92,125,18.6,44,0.25,12.31165,1,383.3745
104726,"pseudo1",430455.8252,7866007.848,0,NA,21.8,1.1,30.6,11.4,1049,105,43,19.7,64,0.12,4.331741,100,356.5235
104727,"pseudo1",403015.8252,8034327.848,0,NA,23.5,0.9,30.8,14.8,3285,78,239,17.9,18,0.64,0,50,59.74948
104728,"pseudo1",372935.8252,8125687.848,0,NA,24.4,0.8,31.1,16.6,2331,91,126,18.6,44,0.27,1.989086,100,209.9952
104729,"pseudo1",349735.8252,8092167.848,0,NA,20.3,0.95,29,11,1443,91,78,19.2,46,0.23,0,50,68.24222
104730,"pseudo1",346855.8252,8062807.848,0,NA,18.2,1.01,27.1,9.1,2533,70,216,18.2,11,0.78,5.276597,0,400.3324
104731,"pseudo1",377015.8252,8041847.848,0,NA,22.7,0.94,30.7,13.5,3330,76,278,17.9,13,0.74,25.83919,54,955.3848
104732,"pseudo1",415735.8252,7976167.848,0,NA,23.2,0.95,30.8,14.1,2324,94,133,18.6,34,0.38,12.82429,54,622.4444
104733,"pseudo1",416935.8252,7973047.848,0,NA,22.5,0.96,30.2,13.5,2375,92,143,18.6,31,0.42,43.12016,100,1110.865
104734,"pseudo1",390855.8252,7990807.848,0,NA,23.8,0.96,31.6,14.1,2204,96,108,18.7,38,0.32,0.4082223,100,14.03567
104735,"pseudo1",275015.8252,8218887.848,0,NA,21.4,0.96,29.2,12.2,1203,105,39,19.6,71,0.09,12.84725,16,678.6281
104736,"pseudo1",360135.8252,7957287.848,0,NA,20.8,1.08,30.1,10.5,1161,92,76,19.6,48,0.23,6.030876,17,151.2415
104737,"pseudo1",368135.8252,7951527.848,0,NA,21,1.07,30.1,10.8,1236,94,77,19.5,47,0.23,8.741797,22,224.8866
104738,"pseudo1",347335.8252,8144807.848,0,NA,22.5,0.88,30.2,13.6,1643,97,83,19.1,53,0.18,8.205311,50,541.8514
104739,"pseudo1",353575.8252,8006327.848,0,NA,18.8,1.06,28,9.2,2143,74,179,18.5,17,0.67,16.85985,28,258.6233
104740,"pseudo1",460375.8252,7927847.848,0,NA,22.8,0.95,30,14.3,1974,97,105,18.8,39,0.31,29.16089,14,997.0983
104741,"pseudo1",405815.8252,7889127.848,0,NA,19.7,1.14,29,9.7,1695,99,93,19,36,0.35,15.2332,56,289.5514
104742,"pseudo1",388615.8252,7917687.848,0,NA,21.4,1.08,30.3,11.1,1135,100,57,19.7,55,0.17,31.43891,86,1527.935
104743,"pseudo1",375895.8252,8008967.848,0,NA,23.8,0.96,31.8,13.8,2861,82,210,18.1,22,0.57,0.3850208,30,14.21267
104744,"pseudo1",406215.8252,7907687.848,0,NA,19.9,1.1,29,10.2,1769,99,99,19,34,0.37,15.3736,67,308.0487
104745,"pseudo1",380135.8252,8084887.848,0,NA,21.7,0.9,29.5,13.3,3503,72,271,17.8,15,0.73,55.28805,68,1656.438
104746,"pseudo1",389495.8252,7996167.848,0,NA,23.8,0.95,31.6,14.1,2311,94,122,18.6,35,0.36,0.2937973,50,11.40175
104747,"pseudo1",417575.8252,7950407.848,0,NA,23.9,0.97,31.5,14.3,2043,97,107,18.8,42,0.28,0,50,0
104748,"pseudo1",336455.8252,8067767.848,0,NA,18.4,1.01,27.4,9,1888,75,148,18.7,22,0.57,13.09997,50,275.1327
104749,"pseudo1",376455.8252,7998567.848,0,NA,23.7,0.97,31.8,13.7,2314,93,122,18.5,33,0.38,0.3359199,50,22.56103
104750,"pseudo1",294455.8252,8229207.848,0,NA,22.2,0.92,29.4,13.7,1614,99,66,19.2,60,0.14,0.2901119,0,159.54
104751,"pseudo1",350455.8252,7994407.848,0,NA,20.9,1.05,30,10.6,1245,88,86,19.5,43,0.28,0,0,149.2548
104752,"pseudo1",314055.8252,8185127.848,0,NA,18,0.96,26.4,9.900001,2626,79,202,18.3,20,0.63,12.11082,31,446.3216
104753,"pseudo1",390455.8252,8053287.848,0,NA,23.3,0.9,30.8,14.6,3404,77,261,17.9,17,0.67,13.39441,18,241.311
104754,"pseudo1",384215.8252,8010967.848,0,NA,23.7,0.94,31.5,14.1,3146,80,240,18,19,0.63,0.1693665,50,6.557438
104755,"pseudo1",362215.8252,7939047.848,0,NA,20.7,1.1,30.1,10.2,1113,93,68,19.7,50,0.21,6.040204,0,301.5344
104756,"pseudo1",359095.8252,8078087.848,0,NA,19.9,0.96,28.5,10.9,2564,69,212,18.2,18,0.67,0,0,79.16438
104757,"pseudo1",499335.8252,7840407.848,0,NA,19.7,1.13,28.6,9.900001,1448,97,90,19.1,42,0.27,32.01844,100,1030.272
104758,"pseudo1",365415.8252,7958487.848,0,NA,20.9,1.07,30,10.7,1250,93,81,19.5,46,0.25,2.778194,0,352.7875
104759,"pseudo1",347895.8252,8026567.848,0,NA,20.3,1.02,29.3,10.2,2012,73,168,18.6,21,0.58,1.553447,0,177.5556
104760,"pseudo1",421735.8252,7907207.848,0,NA,24,1.01,31.9,13.8,1746,107,68,19,54,0.18,0.2594273,1,120.6151
104761,"pseudo1",434935.8252,7856327.848,0,NA,22.2,1.11,31,11.5,949,105,38,19.9,68,0.09999999,7.626645,4,663.7048
104762,"pseudo1",345815.8252,8031367.848,0,NA,19.9,1.02,28.9,9.900001,2040,72,169,18.6,20,0.6,5.473161,45,258.0523
104763,"pseudo1",267095.8252,8206727.848,0,NA,21.1,0.96,29.3,11.5,1090,106,33,19.7,73,0.08,4.213087,100,633.6135
104764,"pseudo1",378455.8252,8103287.848,0,NA,23.8,0.84,30.9,15.6,2820,87,177,18.2,31,0.42,25.682,62,573.7874
104765,"pseudo1",341255.8252,8148807.848,0,NA,22.2,0.89,30.1,13.2,1500,99,71,19.3,57,0.16,0,50,52.74467
104766,"pseudo1",314215.8252,8244567.848,0,NA,20.4,0.89,27.8,13,2644,83,203,18.3,28,0.48,54.35723,84,1330.858
104767,"pseudo1",420695.8252,7949847.848,0,NA,23.9,0.96,31.4,14.4,2043,97,108,18.8,42,0.28,0.2196244,50,8.544003
104768,"pseudo1",297335.8252,8288887.848,0,NA,24.5,0.75,31.2,17.1,1600,106,48,19.3,68,0.09,5.86067,84,165.0394
104769,"pseudo1",339255.8252,8094807.848,0,NA,20,0.97,29,10.3,1248,95,58,19.5,53,0.17,0.9846954,35,46.62617
104770,"pseudo1",351095.8252,8107127.848,0,NA,20.1,0.93,28.6,11.1,1576,92,85,19.1,43,0.25,7.709747,0,538.366
104771,"pseudo1",413495.8252,7962167.848,0,NA,23.9,0.96,31.5,14.4,2110,96,112,18.8,41,0.29,1.222478,100,20.04994
104772,"pseudo1",339735.8252,8150007.848,0,NA,22.1,0.89,29.9,13,1501,99,72,19.3,56,0.16,11.61516,52,116.3013
104773,"pseudo1",298375.8252,8224567.848,0,NA,22.5,0.91,29.6,14,1733,97,76,19.1,56,0.16,8.229942,0,545.3412
104774,"pseudo1",361415.8252,8059287.848,0,NA,20.8,0.96,29.3,11.4,2909,69,249,18,14,0.74,1.258363,0,213.2463
104775,"pseudo1",466775.8252,7835527.848,0,NA,23.4,1.1,31.9,12.1,868,104,40,19.9,77,0.09,3.033637,51,113.6266
104776,"pseudo1",382055.8252,8076087.848,0,NA,23.3,0.88,30.8,14.7,3921,75,312,17.7,12,0.77,5.662125,15,225.1066
104777,"pseudo1",419735.8252,7977767.848,0,NA,23.7,0.94,31.1,14.7,2307,94,130,18.6,36,0.35,0,50,3.605551
104778,"pseudo1",342295.8252,8052087.848,0,NA,18.8,1.02,27.8,9.3,1814,77,134,18.8,24,0.54,0,50,181.1877
104779,"pseudo1",296935.8252,8237767.848,0,NA,21.3,0.92,28.7,13.1,1822,94,96,19,49,0.21,35.49216,87,567.4037
104780,"pseudo1",371175.8252,8078647.848,0,NA,19.1,0.95,27.5,10.7,3435,68,300,17.8,6,0.89,12.26823,0,810.8292
104781,"pseudo1",354935.8252,8034887.848,0,NA,22.1,0.98,30.6,12,2307,76,185,18.4,24,0.53,27.2368,100,1115.37
104782,"pseudo1",325735.8252,8227287.848,0,NA,21.5,0.87,28.6,14.1,2617,84,180,18.4,31,0.42,25.54874,18,582.3221
104783,"pseudo1",392695.8252,7980487.848,0,NA,23.8,0.96,31.7,14,2084,99,95,18.8,42,0.28,0,50,9.055386
104784,"pseudo1",354855.8252,8096007.848,0,NA,20.3,0.94,28.8,11.2,1641,89,96,19,40,0.29,7.602094,20,197.5778
104785,"pseudo1",373975.8252,8001207.848,0,NA,23.7,0.97,31.8,13.7,2411,90,141,18.4,30,0.43,0.3608281,50,34.30743
104786,"pseudo1",340055.8252,8050247.848,0,NA,19.1,1.02,28.1,9.400001,1609,81,111,19,29,0.45,31.56423,28,387.0607
104787,"pseudo1",365895.8252,7994007.848,0,NA,20.8,1.03,29.6,10.9,1645,86,128,19,33,0.4,26.37327,19,906.5765
104788,"pseudo1",399575.8252,8018087.848,0,NA,22.9,0.93,30.5,14,3195,79,239,18,17,0.68,11.27599,100,856.0724
104789,"pseudo1",405175.8252,7969127.848,0,NA,23.8,0.96,31.6,14.2,2112,97,109,18.8,41,0.29,0.4962492,98,18.3303
104790,"pseudo1",396455.8252,8079527.848,0,NA,23.5,0.86,30.6,15.4,3980,75,307,17.6,13,0.76,26.57088,12,664.0399
104791,"pseudo1",394055.8252,7942727.848,0,NA,24,1,32.1,13.6,1782,98,91,19,48,0.23,0.2200234,59,8.124039
104792,"pseudo1",330455.8252,8087927.848,0,NA,18.5,1,27.5,9.1,1626,84,104,19,32,0.4,3.600875,0,416.0673
104793,"pseudo1",452215.8252,7872167.848,0,NA,23.1,1.04,30.9,13,1145,108,46,19.6,66,0.12,34.71451,74,786.6378
104794,"pseudo1",359815.8252,8061287.848,0,NA,20.3,0.97,28.9,11,2923,68,255,18,12,0.76,8.760221,99,292.6807
104795,"pseudo1",419575.8252,7975207.848,0,NA,23.7,0.94,31.1,14.6,2278,94,127,18.6,37,0.34,0,50,0
104796,"pseudo1",389015.8252,8061207.848,0,NA,23.4,0.89,30.8,14.7,3490,77,270,17.8,17,0.68,0,0,171.9884
104797,"pseudo1",342455.8252,8067367.848,0,NA,18.5,1,27.5,9.3,2080,73,169,18.5,19,0.63,17.59333,76,442.4839
104798,"pseudo1",393815.8252,8045607.848,0,NA,23.1,0.91,30.6,14.5,3415,77,259,17.9,16,0.7,23.38355,58,517.6224
104799,"pseudo1",375735.8252,8026247.848,0,NA,23.1,0.95,31.1,13.5,3381,74,289,17.8,13,0.74,17.98696,49,448.328
104800,"pseudo1",400455.8252,7946567.848,0,NA,23.3,1,31.4,13.3,1891,98,98,19,44,0.26,13.36952,79,821.2131
104801,"pseudo1",314295.8252,8247607.848,0,NA,22,0.87,29,14.6,2238,90,129,18.7,42,0.27,10.3641,48,187.6939
104802,"pseudo1",353095.8252,8032967.848,0,NA,19.8,1.02,28.7,10.1,2458,70,215,18.3,13,0.73,13.12336,44,328.4616
104803,"pseudo1",477415.8252,7849127.848,0,NA,23.8,1.05,31.6,13.1,930,108,39,19.8,77,0.09,0.1083794,1,9.380832
104804,"pseudo1",330535.8252,8225927.848,0,NA,20.9,0.87,28,13.6,2778,82,206,18.2,27,0.49,16.28278,29,772.4306
104805,"pseudo1",279095.8252,8199527.848,0,NA,20.4,0.96,28.7,11.1,1319,98,59,19.4,59,0.14,33.41286,19,1221.995
104806,"pseudo1",378535.8252,8059367.848,0,NA,23.2,0.91,30.9,14.2,3379,78,271,17.9,16,0.68,0,50,104.4366
104807,"pseudo1",444935.8252,7859607.848,0,NA,23.6,1.06,31.7,12.8,951,107,37,19.8,75,0.09,7.883131,0,309.0113
104808,"pseudo1",369495.8252,8113447.848,0,NA,24.2,0.83,31.3,15.9,2047,98,93,18.8,51,0.21,0,50,0
104809,"pseudo1",323575.8252,8152567.848,0,NA,22,0.92,30.1,12.4,1171,108,43,19.7,69,0.09,12.54391,66,239.9417
104810,"pseudo1",298055.8252,8297767.848,0,NA,24.1,0.76,30.9,16.8,1682,104,55,19.3,64,0.11,16.86112,11,711.1561
104811,"pseudo1",349895.8252,8004647.848,0,NA,19.9,1.05,29.1,9.900001,1656,77,132,19,28,0.47,10.87786,63,172.7136
104812,"pseudo1",423735.8252,7892087.848,0,NA,21.1,1.08,29.8,11.3,1403,104,65,19.3,50,0.2,7.659208,97,223.2555
104813,"pseudo1",353415.8252,8062887.848,0,NA,19.8,0.98,28.5,10.4,2552,70,218,18.2,15,0.7,17.47861,61,332.1355
104814,"pseudo1",393975.8252,8014487.848,0,NA,23.6,0.93,31.2,14.3,3230,79,241,18,18,0.64,9.358755,98,376.8368
104815,"pseudo1",351815.8252,7991527.848,0,NA,20.7,1.05,29.8,10.4,1273,87,91,19.5,41,0.3,11.03671,100,331.5735
104816,"pseudo1",480135.8252,7882807.848,0,NA,23.7,0.97,30.6,14.5,1275,107,53,19.4,63,0.13,13.69767,0,533.9879
104817,"pseudo1",386855.8252,7914887.848,0,NA,20.5,1.11,29.7,10.4,1230,98,67,19.5,48,0.21,13.72161,0,414.9663
104818,"pseudo1",385655.8252,7932087.848,0,NA,23.8,1.03,32.2,13.1,1510,102,71,19.3,55,0.18,4.708793,8,494.9677
104819,"pseudo1",368615.8252,8032807.848,0,NA,21.2,0.98,29.6,11.7,2783,73,240,18.1,14,0.73,15.35225,100,1648.651
104820,"pseudo1",373255.8252,7939127.848,0,NA,20.7,1.09,29.8,10.5,1278,93,78,19.5,45,0.24,1.636298,87,229.7303
104821,"pseudo1",433735.8252,7889607.848,0,NA,22.8,1.04,30.9,12.8,1367,107,56,19.4,58,0.15,48.39191,41,1142.721
104822,"pseudo1",323815.8252,8157527.848,0,NA,22.2,0.91,30.2,12.8,1242,106,48,19.6,68,0.09999999,0.3415513,0,129.6572
104823,"pseudo1",348375.8252,8072567.848,0,NA,19.8,0.98,28.7,10.3,2024,74,158,18.6,25,0.53,12.5482,0,371.5979
104824,"pseudo1",433175.8252,7892567.848,0,NA,23.7,1.02,31.5,13.5,1453,108,57,19.3,60,0.15,12.71586,14,548.5262
104825,"pseudo1",289255.8252,8238887.848,0,NA,22.1,0.94,29.3,13.5,1470,103,52,19.4,66,0.11,25.9769,19,714.4263
104826,"pseudo1",444935.8252,7885607.848,0,NA,24,1.01,31.6,13.8,1311,107,52,19.4,64,0.13,0.4811552,96,21.11871
104827,"pseudo1",382375.8252,7985847.848,0,NA,23.8,0.97,31.8,13.7,2021,98,91,18.8,42,0.28,1.329434,49,54.35991
104828,"pseudo1",412695.8252,7947847.848,0,NA,23.9,0.97,31.6,14.1,2006,98,104,18.8,43,0.27,0,50,0
104829,"pseudo1",312375.8252,8249847.848,0,NA,22.5,0.86,29.4,15,2074,93,104,18.8,48,0.21,15.64034,99,517.4399
104830,"pseudo1",351095.8252,8108647.848,0,NA,18,0.97,26.6,9.7,2903,74,233,18,11,0.8,23.99942,40,1032.643
104831,"pseudo1",391095.8252,7928567.848,0,NA,23.9,1.02,32.2,13.3,1586,103,75,19.2,54,0.18,1.764207,72,67.08949
104832,"pseudo1",368775.8252,8088327.848,0,NA,22.7,0.9,30.5,13.7,2954,79,215,18.1,24,0.53,37.86333,55,679.6742
104833,"pseudo1",321975.8252,8252887.848,0,NA,23.7,0.8,30.2,16.6,2084,96,94,18.9,52,0.18,21.56459,100,1070.719
104834,"pseudo1",381815.8252,8127767.848,0,NA,24.4,0.78,31,17.1,2499,88,144,18.4,40,0.3,1.351446,0,47.84349
104835,"pseudo1",351735.8252,8061287.848,0,NA,19.8,0.98,28.6,10.3,2444,70,207,18.3,17,0.68,10.01316,45,306.0408
104836,"pseudo1",341895.8252,8029927.848,0,NA,19.8,1.03,28.9,9.7,1809,75,142,18.8,24,0.53,6.543255,32,282.3491
104837,"pseudo1",284615.8252,8208967.848,0,NA,17.8,0.97,26.4,9.6,2377,82,175,18.4,24,0.54,2.517489,4,222.1126
104838,"pseudo1",336135.8252,8098727.848,0,NA,20.4,0.96,29.3,10.5,1142,100,45,19.6,60,0.12,3.706652,44,193.5174
104839,"pseudo1",321895.8252,8217767.848,0,NA,22.6,0.85,29.5,14.9,2578,86,160,18.4,35,0.35,35.02662,36,813.9963
104840,"pseudo1",413175.8252,7901687.848,0,NA,20,1.1,29,10.3,1830,100,100,18.9,34,0.37,18.17538,44,433.9286
104841,"pseudo1",327495.8252,8149687.848,0,NA,21.4,0.93,29.7,11.9,1279,103,53,19.5,62,0.12,26.51289,43,717.6469
104842,"pseudo1",361255.8252,8106167.848,0,NA,24,0.86,31.4,15,2036,97,98,18.8,49,0.22,15.96771,39,245.4017
104843,"pseudo1",377175.8252,8050407.848,0,NA,22.5,0.93,30.4,13.4,3324,77,274,17.9,13,0.74,47.91156,64,868.9977
104844,"pseudo1",353975.8252,8002727.848,0,NA,20.4,1.04,29.4,10.4,1594,80,125,19.1,31,0.42,1.603958,0,565.23
104845,"pseudo1",307655.8252,8182167.848,0,NA,17.9,0.97,26.4,9.6,2507,80,189,18.3,21,0.6,9.760801,0,754.5038
104846,"pseudo1",361415.8252,7945527.848,0,NA,20.7,1.1,30,10.2,1145,92,72,19.6,48,0.22,12.15983,82,188.1701
104847,"pseudo1",389095.8252,8013927.848,0,NA,23.5,0.94,31.3,14.1,3355,78,260,17.9,16,0.68,2.141078,100,375.8763
104848,"pseudo1",312375.8252,8296647.848,0,NA,24.3,0.73,30.9,17.5,1789,101,66,19.2,60,0.13,29.799,53,739.5323
104849,"pseudo1",332535.8252,8086727.848,0,NA,18.2,1,27.2,9,1829,81,124,18.8,26,0.5,8.761017,2,378.9499
104850,"pseudo1",266135.8252,8205127.848,0,NA,21.6,0.96,29.7,11.8,997,110,0,19.9,80,0.06,9.725046,2,620.8325
104851,"pseudo1",371415.8252,8127367.848,0,NA,24.4,0.8,31.2,16.6,2277,92,120,18.6,45,0.25,0,10,4
104852,"pseudo1",392695.8252,7943607.848,0,NA,24,1,32.1,13.6,1769,98,91,19,48,0.23,0.3648598,46,14.17745
104853,"pseudo1",273815.8252,8186247.848,0,NA,21.5,0.95,29.8,11.6,930,110,0,20,81,0.06,2.053214,5,298.6419
104854,"pseudo1",367735.8252,8104647.848,0,NA,24.1,0.85,31.4,15.4,2186,95,109,18.7,46,0.25,0,0,833.7151
104855,"pseudo1",383575.8252,7974807.848,0,NA,19.9,1.05,28.7,10.6,2066,84,162,18.6,23,0.55,47.56453,36,1249.988
104856,"pseudo1",346535.8252,8070567.848,0,NA,19.6,0.98,28.5,10.1,2034,73,162,18.6,24,0.54,9.908507,2,306.8159
104857,"pseudo1",396855.8252,8028407.848,0,NA,23.3,0.92,30.8,14.4,3409,76,260,17.9,15,0.7,22.14022,100,452.8289
104858,"pseudo1",368855.8252,8014887.848,0,NA,23.8,0.96,31.9,13.7,2989,78,243,18,20,0.61,0,50,0
104859,"pseudo1",367895.8252,8043447.848,0,NA,20.4,0.98,28.9,11.2,3096,69,275,17.9,9,0.83,8.017023,100,382.5742
104860,"pseudo1",346055.8252,7994647.848,0,NA,20,1.07,29.3,9.7,1377,81,103,19.3,34,0.37,20.21365,98,387.6171
104861,"pseudo1",407415.8252,8047287.848,0,NA,23.5,0.89,30.6,15.2,3312,78,232,17.9,19,0.63,1.2805,84,38.15757
104862,"pseudo1",315495.8252,8225527.848,0,NA,22.8,0.86,29.7,15.1,2355,90,131,18.6,42,0.27,26.61135,25,434.6493
104863,"pseudo1",339655.8252,8101687.848,0,NA,20.9,0.94,29.6,11.1,1158,102,44,19.6,62,0.12,8.416582,48,197.1395
104864,"pseudo1",402295.8252,7914807.848,0,NA,22.7,1.05,31.2,12.4,1409,103,64,19.4,55,0.17,26.15199,0,1639.404
