"siteid","spid","x","y","occ","group","bcc","calc","ccc","ddeg","nutri","pday","precyy","sfroyy","slope","sradyy","swb","tavecc","topo"
104740,"pseudo1",1651787.5,36887.5,0,NA,0,0,0,834,2.9375,43,1825,3,201,21135,8,-7,7
104741,"pseudo1",1635987.5,22787.5,0,NA,2,0,54,1235,7,34,1351,1,240,12592,4,-5,-220
104742,"pseudo1",1575487.5,32187.5,0,NA,14,0,67,2459,7,37,1376,0,207,18398,-29,-1,-25
104743,"pseudo1",1766387.5,67187.5,0,NA,0,0,88,1689,7,36,1054,0,259,19585,5,-3,4
104744,"pseudo1",1740787.5,28587.5,0,NA,0,0,0,2460,7,33,1645,0,142,17408,12,-1,124
104745,"pseudo1",1614087.5,96887.5,0,NA,0,0,0,3165,0,34,1067,0,16,18831,-188,0,1
104746,"pseudo1",1661487.5,63387.5,0,NA,0,0,0,725,0,46,1905,2,263,21053,0,-7,-178
104747,"pseudo1",1630687.5,47687.5,0,NA,0,1,100,1683,6.9375,41,1356,0,447,6946,7,-3,262
104748,"pseudo1",1647787.5,89787.5,0,NA,31,0,6,2544,18,43,1608,0,222,12306,88,-1,-67
104749,"pseudo1",1709987.5,64087.5,0,NA,0,0,0,614,0,40,1542,3,417,17741,0,-8,178
104750,"pseudo1",1637287.5,152387.5,0,NA,79,0,8,2957,24,36,1144,0,66,16855,-5,0,58
104751,"pseudo1",1523987.5,62887.5,0,NA,2,1,85,1919,18,37,1787,0,80,16429,44,-2,-4
104752,"pseudo1",1713187.5,126187.5,0,NA,0,0,0,2875,17,43,1627,0,163,14208,125,0,0
104753,"pseudo1",1792387.5,83887.5,0,NA,0,0,0,1653,0,40,1087,0,155,18297,-4,-4,-88
104754,"pseudo1",1654187.5,67787.5,0,NA,0,1,0,684,0,47,1861,2,205,15570,0,-7,119
104755,"pseudo1",1743587.5,42187.5,0,NA,0,0,0,914,0,37,1761,2,495,17427,0,-6,168
104756,"pseudo1",1627487.5,94187.5,0,NA,0,0,0,2706,25,38,1383,0,155,21503,45,-1,24
104757,"pseudo1",1639587.5,-5212.5,0,NA,0,0,0,814,3,35,1249,3,141,19435,-10,-7,-71
104758,"pseudo1",1757487.5,51187.5,0,NA,0,0,0,738,0,38,1551,3,200,15673,0,-7,159
104759,"pseudo1",1643287.5,73287.5,0,NA,39,1,23,2544,12.0625,41,1262,0,236,18999,-10,-1,-136
104760,"pseudo1",1608987.5,28387.5,0,NA,0,1,44,1539,7,40,1568,0,285,22323,4,-4,0
104761,"pseudo1",1600187.5,4487.5,0,NA,0,0,0,872,0,41,1659,2,324,12700,0,-6,-25
104762,"pseudo1",1569587.5,75087.5,0,NA,52,0,23,2960,17,32,1075,0,155,16431,-99,0,6
104763,"pseudo1",1743287.5,140187.5,0,NA,0,0,0,2648,17,44,1748,0,90,17619,129,-1,-44
104764,"pseudo1",1569387.5,103787.5,0,NA,83,1,10,2924,15.9375,33,1172,0,37,19064,-148,0,2
104765,"pseudo1",1646887.5,115487.5,0,NA,0,0,0,2796,24,38,1337,0,102,18710,42,0,41
104766,"pseudo1",1658887.5,157687.5,0,NA,0,0,0,3093,25,35,1123,0,70,16625,-111,0,33
104767,"pseudo1",1531987.5,47387.5,0,NA,0,0,0,3463,17,28,1033,0,41,19186,-301,1,12
104768,"pseudo1",1699887.5,172287.5,0,NA,27,0,73,3294,17,33,886,0,6,18470,-278,0,-10
104769,"pseudo1",1600387.5,100787.5,0,NA,0,0,0,3276,0,32,1021,0,0,18336,-245,0,-39
104770,"pseudo1",1726487.5,105187.5,0,NA,0,1,100,1630,11.4375,48,2142,0,472,15496,41,-4,-346
104771,"pseudo1",1641187.5,52587.5,0,NA,0,1,0,1185,2.625,43,1538,1,511,12437,0,-5,-220
104772,"pseudo1",1645987.5,115787.5,0,NA,0,0,0,2828,21.375,38,1322,0,76,19940,16,0,-6
104773,"pseudo1",1622487.5,150287.5,0,NA,48,0,21,3024,13.625,36,1168,0,117,19631,-115,0,-16
104774,"pseudo1",1655287.5,86287.5,0,NA,0,0,0,2237,17,42,1521,0,124,17873,53,-2,-64
104775,"pseudo1",1645687.5,-8412.5,0,NA,0,0,0,154,0,44,1894,20,209,19320,0,-12,74
104776,"pseudo1",1606587.5,93287.5,0,NA,17,0,8,2966,18.5,35,1175,0,119,20501,-98,0,-9
104777,"pseudo1",1693587.5,58487.5,0,NA,0,0,0,894,2.1875,38,1865,1,281,12145,8,-6,-6
104778,"pseudo1",1676987.5,83387.5,0,NA,0,1,0,1451,7,46,1755,0,181,18628,22,-4,230
104779,"pseudo1",1760287.5,155587.5,0,NA,0,0,0,2889,24.9375,41,1286,0,73,18468,57,0,-19
104780,"pseudo1",1540087.5,94387.5,0,NA,0,0,0,2341,26.3125,36,1513,0,100,19839,5,-1,-99
104781,"pseudo1",1671887.5,76487.5,0,NA,21,1,73,1462,7,46,1795,0,243,17159,23,-4,-44
104782,"pseudo1",1728987.5,151587.5,0,NA,6,0,0,2670,17.125,40,1413,0,84,17174,39,-1,-37
104783,"pseudo1",1788887.5,59387.5,0,NA,0,1,0,803,3,36,1198,2,273,15591,8,-8,13
104784,"pseudo1",1769587.5,101287.5,0,NA,33,1,35,2168,17,41,1218,0,199,19093,19,-2,-21
104785,"pseudo1",1800687.5,64887.5,0,NA,0,0,0,509,0,38,1309,5,184,19942,0,-10,49
104786,"pseudo1",1807487.5,82687.5,0,NA,0,0,0,866,7,40,1060,2,308,21700,23,-7,-30
104787,"pseudo1",1561887.5,62787.5,0,NA,0,0,0,2852,24,32,1232,0,90,19655,-74,0,70
104788,"pseudo1",1621687.5,70187.5,0,NA,6,1,44,1882,0,44,1726,0,441,8632,0,-3,-252
104789,"pseudo1",1535887.5,55387.5,0,NA,0,0,0,3272,25,28,1043,0,25,18995,-230,0,-7
104790,"pseudo1",1670187.5,94787.5,0,NA,4,0,77,2114,12,43,1506,0,224,19719,39,-2,-7
104791,"pseudo1",1740487.5,43987.5,0,NA,35,0,39,1148,2.1875,36,1732,1,491,15451,8,-5,61
104792,"pseudo1",1738987.5,98187.5,0,NA,0,0,0,801,7,49,2151,1,381,10839,7,-7,145
104793,"pseudo1",1654887.5,15687.5,0,NA,0,0,0,706,0,37,1714,4,393,22114,0,-7,156
104794,"pseudo1",1607887.5,87087.5,0,NA,0,0,0,2800,17,36,1231,0,100,16849,25,0,6
104795,"pseudo1",1604887.5,57587.5,0,NA,8,1,10,2065,17,41,1517,0,109,15791,51,-2,140
104796,"pseudo1",1746787.5,87087.5,0,NA,0,0,0,1090,12,43,1592,1,212,20588,38,-5,124
104797,"pseudo1",1547387.5,89587.5,0,NA,25,1,12,1998,22.375,37,1717,0,42,19110,33,-2,-54
104798,"pseudo1",1546787.5,80687.5,0,NA,0,1,0,3089,17,31,964,0,57,17050,-225,0,-2
104799,"pseudo1",1740587.5,73187.5,0,NA,0,0,0,1510,7,38,1210,0,149,14686,23,-4,27
104800,"pseudo1",1610387.5,45787.5,0,NA,0,0,0,2436,16.125,41,1303,0,24,16843,29,-1,-130
104801,"pseudo1",1656687.5,158687.5,0,NA,0,0,0,3287,31.875,34,1042,0,57,18891,-180,0,-81
104802,"pseudo1",1536487.5,75687.5,0,NA,4,1,8,2729,12,32,1234,0,138,20813,-158,0,0
104803,"pseudo1",1597387.5,387.5,0,NA,15,0,4,1960,3,34,1106,0,412,21012,-97,-2,-187
104804,"pseudo1",1765287.5,150987.5,0,NA,19,0,25,2432,13.25,44,1656,0,125,15978,38,-1,9
104805,"pseudo1",1713287.5,135087.5,0,NA,0,0,0,3049,24,40,1355,0,34,17558,56,0,-3
104806,"pseudo1",1580087.5,86287.5,0,NA,79,0,21,3070,17,32,1053,0,225,21568,-197,0,125
104807,"pseudo1",1659987.5,7387.5,0,NA,0,0,0,826,0,39,1572,3,420,22328,0,-7,134
104808,"pseudo1",1769787.5,106987.5,0,NA,0,0,0,3130,25,40,1139,0,3,18065,-4,0,-8
104809,"pseudo1",1576887.5,116387.5,0,NA,58,1,41,2188,12,37,1465,0,224,21900,-4,-1,85
104810,"pseudo1",1706287.5,178487.5,0,NA,0,0,0,3159,24,34,895,0,48,18308,-227,0,-7
104811,"pseudo1",1751787.5,65887.5,0,NA,0,0,0,1535,18,37,1186,1,108,16094,55,-3,-74
104812,"pseudo1",1710587.5,23887.5,0,NA,6,0,50,3102,7.4375,31,1898,0,467,10778,26,0,-609
104813,"pseudo1",1744787.5,87787.5,0,NA,0,0,0,949,7,44,1710,1,205,19755,23,-6,-33
104814,"pseudo1",1719387.5,68987.5,0,NA,0,0,0,2077,18,37,1171,0,62,16581,1,-2,-135
104815,"pseudo1",1687287.5,62187.5,0,NA,0,0,0,373,0,43,2113,6,134,19704,0,-9,-70
104816,"pseudo1",1746187.5,20487.5,0,NA,98,0,2,2727,4.5,33,1592,0,377,17421,-9,0,-137
104817,"pseudo1",1649887.5,31087.5,0,NA,0,0,0,1665,2.9375,31,1326,0,488,17297,-27,-3,-168
104818,"pseudo1",1639087.5,38887.5,0,NA,0,0,0,1968,7.6875,38,1350,0,39,16090,2,-2,-144
104819,"pseudo1",1747987.5,75687.5,0,NA,0,0,0,1904,12,38,1144,0,195,14077,25,-2,104
104820,"pseudo1",1652687.5,42187.5,0,NA,0,0,0,692,0,47,2022,3,76,17092,0,-7,-141
104821,"pseudo1",1733687.5,22987.5,0,NA,56,0,44,4151,4.5625,30,1604,0,277,15079,10,2,-93
104822,"pseudo1",1608187.5,117587.5,0,NA,0,0,0,3197,25,33,1198,0,22,18087,-101,0,-26
104823,"pseudo1",1742387.5,91787.5,0,NA,0,0,0,423,0,48,2120,5,162,16926,0,-9,87
104824,"pseudo1",1579387.5,23987.5,0,NA,10,0,89,3259,7,37,1262,0,258,12394,-9,0,-62
104825,"pseudo1",1587287.5,155887.5,0,NA,0,0,0,3204,24,34,1076,0,13,18369,-102,0,9
104826,"pseudo1",1607787.5,21487.5,0,NA,0,0,0,3278,17,29,730,0,206,21731,-477,0,8
104827,"pseudo1",1635887.5,60787.5,0,NA,2,1,98,1594,7,45,1528,0,448,8451,7,-4,157
104828,"pseudo1",1507587.5,46387.5,0,NA,33,1,35,2074,18,36,1766,0,58,17500,24,-1,14
104829,"pseudo1",1750587.5,159487.5,0,NA,0,0,0,2951,24,39,1171,0,41,18644,-33,0,0
104830,"pseudo1",1563087.5,105587.5,0,NA,0,1,0,1835,12.125,40,1813,0,47,18428,34,-3,121
104831,"pseudo1",1775187.5,37287.5,0,NA,0,0,0,729,0,37,1510,4,185,13494,0,-8,49
104832,"pseudo1",1608987.5,98287.5,0,NA,0,0,0,3158,0,34,1073,0,49,18954,-199,0,-3
104833,"pseudo1",1713087.5,160487.5,0,NA,0,0,0,3045,24.5,37,1145,0,101,16044,-24,0,-19
104834,"pseudo1",1758587.5,110687.5,0,NA,6,0,31,2189,17,44,1471,0,114,15751,53,-2,8
104835,"pseudo1",1596887.5,87087.5,0,NA,0,0,0,2978,25,34,1137,0,36,17842,-37,0,-7
104836,"pseudo1",1721187.5,74587.5,0,NA,2,0,29,1670,7.125,39,1308,0,403,13927,19,-3,-9
104837,"pseudo1",1698387.5,141587.5,0,NA,6,0,25,3031,24,38,1181,0,74,19710,-32,0,-1
104838,"pseudo1",1732187.5,102287.5,0,NA,60,1,2,2559,7,47,1786,0,351,20818,23,-1,-24
104839,"pseudo1",1581487.5,146587.5,0,NA,98,1,2,2736,11,36,1285,0,169,13718,-15,0,121
104840,"pseudo1",1618587.5,26987.5,0,NA,0,0,0,3293,12.3125,26,634,0,101,19469,-548,0,-24
104841,"pseudo1",1583487.5,115687.5,0,NA,0,0,0,2696,38,34,1247,0,15,18811,-62,0,-7
104842,"pseudo1",1786287.5,104887.5,0,NA,0,1,100,2304,12,41,1241,0,358,12035,36,-2,241
104843,"pseudo1",1658687.5,82687.5,0,NA,14,0,29,1947,15.8125,43,1581,0,244,10518,55,-3,-168
104844,"pseudo1",1630987.5,65287.5,0,NA,0,0,0,2674,17,41,1281,0,44,18237,25,0,21
104845,"pseudo1",1756487.5,124787.5,0,NA,0,1,6,1440,17,46,1902,1,186,17598,53,-4,66
104846,"pseudo1",1532487.5,45287.5,0,NA,0,0,0,3602,0,27,995,0,0,18429,-367,1,-9
104847,"pseudo1",1683187.5,68787.5,0,NA,0,0,0,586,0,46,2071,3,353,19907,0,-8,-85
104848,"pseudo1",1736387.5,177387.5,0,NA,68,0,25,3010,24,36,984,0,9,18472,-95,0,6
104849,"pseudo1",1733187.5,97687.5,0,NA,0,1,0,1491,12,48,1974,0,315,9566,38,-4,42
104850,"pseudo1",1724687.5,139087.5,0,NA,54,0,45,2193,17.125,44,1870,0,336,20753,54,-2,71
104851,"pseudo1",1567987.5,110487.5,0,NA,12,1,87,2308,16.6875,37,1381,0,98,19858,-21,-1,-50
104852,"pseudo1",1673487.5,44387.5,0,NA,0,0,100,1597,7,36,1797,1,235,12241,21,-4,66
104853,"pseudo1",1683487.5,126787.5,0,NA,0,0,0,3311,24,38,1151,0,43,18726,-30,0,-4
104854,"pseudo1",1612187.5,104287.5,0,NA,0,0,0,3105,0,34,1086,0,18,18829,-191,0,4
104855,"pseudo1",1675087.5,57487.5,0,NA,0,0,0,541,0,44,2166,4,284,21387,0,-8,169
104856,"pseudo1",1536887.5,90887.5,0,NA,0,1,100,2025,18,37,1691,0,71,19020,23,-2,-2
104857,"pseudo1",1741787.5,73987.5,0,NA,0,0,0,1745,17,38,1178,0,79,17447,33,-3,19
104858,"pseudo1",1568287.5,69087.5,0,NA,0,0,0,2753,25,33,1242,0,52,18055,-25,0,-4
104859,"pseudo1",1691987.5,79887.5,0,NA,0,0,0,438,0,48,2018,4,285,22159,0,-9,158
104860,"pseudo1",1634587.5,62987.5,0,NA,14,0,54,2292,7,43,1355,0,328,10199,24,-1,-160
104861,"pseudo1",1624887.5,81387.5,0,NA,0,0,100,2767,16,40,1200,0,69,16812,41,0,79
104862,"pseudo1",1719887.5,150787.5,0,NA,25,0,68,2760,17.375,39,1380,0,224,11339,53,0,-22
104863,"pseudo1",1621787.5,103287.5,0,NA,27,0,23,2796,17,36,1218,0,221,16250,15,0,-53
104864,"pseudo1",1753187.5,31087.5,0,NA,0,0,0,1401,7,35,1669,1,142,13840,21,-4,-36
104865,"pseudo1",1679087.5,42587.5,0,NA,0,0,0,470,0,41,2376,6,195,13522,0,-9,-50
104866,"pseudo1",1700087.5,48187.5,0,NA,0,1,0,1307,3,31,1748,0,451,22625,3,-5,-113
104867,"pseudo1",1731487.5,14287.5,0,NA,0,0,0,4449,7,30,1661,0,28,18111,1,3,-6
104868,"pseudo1",1761387.5,94287.5,0,NA,0,1,38,1853,7,42,1306,0,245,18439,-7,-3,-281
104869,"pseudo1",1657587.5,106487.5,0,NA,58,0,35,2790,24.125,41,1472,0,148,14697,75,0,-8
104870,"pseudo1",1651087.5,97787.5,0,NA,0,0,0,2547,12,43,1701,0,218,21165,38,-1,32
104871,"pseudo1",1608887.5,-9312.5,0,NA,0,0,0,248,0,44,1924,12,240,18759,0,-10,-61
104872,"pseudo1",1631587.5,101987.5,0,NA,4,0,46,2810,17.8125,37,1330,0,228,16059,58,0,4
104873,"pseudo1",1702187.5,101787.5,0,NA,0,1,0,1268,6.875,47,2155,0,403,12232,6,-5,398
104874,"pseudo1",1724887.5,17987.5,0,NA,44,0,56,2186,3,33,1850,0,315,10938,9,-1,-165
104875,"pseudo1",1686087.5,147587.5,0,NA,0,0,0,3168,24,36,1040,0,40,18723,-125,0,14
104876,"pseudo1",1726187.5,80587.5,0,NA,0,0,0,535,0,44,1771,3,380,10915,0,-8,149
104877,"pseudo1",1610987.5,34587.5,0,NA,0,1,0,876,0,42,1805,2,386,9881,0,-6,-126
104878,"pseudo1",1710687.5,66187.5,0,NA,0,0,0,1028,7,39,1434,1,202,13866,37,-5,-35
104879,"pseudo1",1837087.5,87787.5,0,NA,0,1,0,1001,7,37,914,1,397,13577,19,-7,136
104880,"pseudo1",1736687.5,41487.5,0,NA,39,0,54,1687,4.75,34,1719,0,374,18047,14,-3,-159
104881,"pseudo1",1716587.5,63187.5,0,NA,6,0,0,1336,3,38,1328,1,321,14473,9,-4,-85
104882,"pseudo1",1624687.5,123387.5,0,NA,0,0,0,3230,24,34,1062,0,28,18354,-142,0,6
104883,"pseudo1",1603187.5,33087.5,0,NA,0,1,0,1132,0,41,1785,1,290,9484,0,-5,-196
104884,"pseudo1",1781987.5,105887.5,0,NA,6,1,44,1962,12.625,42,1265,0,278,22536,20,-3,-32
104885,"pseudo1",1568487.5,49587.5,0,NA,35,0,8,2810,12,36,1480,0,179,21591,0,0,25
104886,"pseudo1",1779087.5,57487.5,0,NA,0,0,94,1831,12,34,1001,1,292,13964,35,-3,-171
104887,"pseudo1",1667187.5,114587.5,0,NA,0,0,0,2773,24,40,1399,0,32,18554,103,0,1
104888,"pseudo1",1580187.5,136587.5,0,NA,0,0,0,2445,16,37,1458,0,22,18795,30,0,29
104889,"pseudo1",1655987.5,68287.5,0,NA,0,1,0,786,1.75,47,1837,2,147,14249,4,-7,96
104890,"pseudo1",1519387.5,18387.5,0,NA,0,0,0,3360,25,28,944,0,10,18394,-226,0,-7
104891,"pseudo1",1718787.5,24587.5,0,NA,0,0,0,2143,2.0625,33,1906,0,403,21769,7,-1,135
104892,"pseudo1",1624387.5,72587.5,0,NA,12,0,25,3076,7,39,1197,0,8,17992,-29,0,-47
104893,"pseudo1",1587887.5,57187.5,0,NA,0,1,100,1529,6.9375,40,1783,0,469,9318,7,-4,159
104894,"pseudo1",1712887.5,53187.5,0,NA,0,0,0,916,12,35,1581,1,87,15529,39,-6,-82
104895,"pseudo1",1624387.5,114087.5,0,NA,0,0,0,3172,25,33,1037,0,64,19361,-140,0,-27
104896,"pseudo1",1593087.5,113287.5,0,NA,0,0,0,3290,25,32,1045,0,102,16842,-163,0,-1
104897,"pseudo1",1755787.5,130587.5,0,NA,0,1,0,1412,0,48,2138,1,388,14163,0,-4,-178
104898,"pseudo1",1722987.5,120287.5,0,NA,23,0,46,2400,17,45,1891,0,129,18350,53,-1,42
104899,"pseudo1",1732987.5,128387.5,0,NA,37,0,19,3006,17,44,1722,0,215,18287,52,0,136
104900,"pseudo1",1657087.5,15087.5,0,NA,21,0,4,1680,12.1875,31,1219,0,152,13089,-42,-3,-156
104901,"pseudo1",1749087.5,53187.5,0,NA,0,1,0,1164,12,37,1536,1,235,13615,37,-5,24
104902,"pseudo1",1659987.5,101187.5,0,NA,29,0,8,2686,12.5,42,1532,0,147,19914,74,0,-108
104903,"pseudo1",1598587.5,-612.5,0,NA,0,0,38,1888,2.75,34,1121,0,457,15656,-49,-2,-126
104904,"pseudo1",1588087.5,52387.5,0,NA,0,0,0,1473,7,39,1612,0,121,16866,8,-4,-203
104905,"pseudo1",1581187.5,3287.5,0,NA,0,0,0,3329,7,32,957,0,178,19307,-366,0,-133
104906,"pseudo1",1714787.5,161887.5,0,NA,4,0,2,2917,24,37,1191,0,42,18873,0,0,47
104907,"pseudo1",1574987.5,86487.5,0,NA,0,0,0,3287,0,31,952,0,4,18313,-294,0,-3
104908,"pseudo1",1557787.5,82187.5,0,NA,4,0,2,3216,15.625,30,881,0,14,18387,-299,0,-2
104909,"pseudo1",1639687.5,94687.5,0,NA,27,0,23,2552,17,41,1602,0,206,13750,52,-1,3
104910,"pseudo1",1650587.5,156887.5,0,NA,10,1,2,3133,26,35,1067,0,126,19699,-140,0,-48
104911,"pseudo1",1750987.5,133487.5,0,NA,2,0,98,2119,17.9375,47,2072,1,106,19407,85,-2,-43
104912,"pseudo1",1744387.5,134987.5,0,NA,0,0,6,2052,17,49,2283,0,169,15557,82,-2,-9
104913,"pseudo1",1770087.5,63887.5,0,NA,0,0,0,857,6.4375,38,1180,2,255,14825,55,-7,-61
104914,"pseudo1",1637287.5,30787.5,0,NA,0,0,0,1262,4.5,36,1571,1,261,21719,-14,-5,83
104915,"pseudo1",1649287.5,110687.5,0,NA,12,0,6,2608,16.75,40,1494,0,178,15921,43,-1,209
104916,"pseudo1",1715187.5,91687.5,0,NA,0,0,0,1200,7,46,1945,0,229,21932,22,-5,-7
104917,"pseudo1",1659587.5,60387.5,0,NA,0,1,0,829,0,46,1818,2,530,21496,0,-7,178
104918,"pseudo1",1767987.5,78887.5,0,NA,0,0,38,1654,7.0625,38,1120,0,299,18637,23,-3,-199
104919,"pseudo1",1591787.5,46687.5,0,NA,10,1,71,2569,18,39,1447,0,156,17291,30,-1,-104
104920,"pseudo1",1763187.5,123287.5,0,NA,8,1,23,2226,15.125,45,1551,1,145,16037,45,-2,65
104921,"pseudo1",1717087.5,27387.5,0,NA,6,0,94,1795,1.8125,33,1939,0,452,13062,5,-3,524
104922,"pseudo1",1733387.5,3687.5,0,NA,79,0,2,3360,7,31,1825,0,268,22169,9,1,-90
104923,"pseudo1",1683687.5,156787.5,0,NA,0,0,0,3032,17,36,1164,0,100,15599,-62,0,33
104924,"pseudo1",1579087.5,124887.5,0,NA,0,1,0,2042,17,38,1682,0,29,18560,40,-2,25
104925,"pseudo1",1687487.5,154787.5,0,NA,0,0,0,3230,25,35,1045,0,1,18204,-151,0,-6
104926,"pseudo1",1704087.5,113787.5,0,NA,0,0,0,2073,15.4375,46,1990,0,103,16162,69,-2,27
104927,"pseudo1",1715087.5,95387.5,0,NA,0,1,0,959,0,48,2158,1,339,9208,0,-6,108
104928,"pseudo1",1714187.5,157187.5,0,NA,0,0,0,2828,24,38,1303,0,40,18789,9,0,27
104929,"pseudo1",1793487.5,91587.5,0,NA,0,1,0,802,0,44,1371,2,488,11709,0,-7,137
104930,"pseudo1",1756287.5,142387.5,0,NA,0,0,0,2482,18,46,1745,0,11,18297,86,-1,-39
104931,"pseudo1",1686787.5,106387.5,0,NA,0,0,0,3278,0,40,1276,0,0,18233,-38,0,0
104932,"pseudo1",1606987.5,-7412.5,0,NA,0,0,0,310,0,43,1896,10,79,16791,0,-10,-1
104933,"pseudo1",1746287.5,101787.5,0,NA,17,0,14,1941,12,46,1699,0,253,12111,39,-3,-168
104934,"pseudo1",1659487.5,146787.5,0,NA,4,0,8,3330,0,34,995,0,8,18320,-261,0,-3
104935,"pseudo1",1599287.5,68287.5,0,NA,0,0,0,2252,17,40,1673,0,150,19942,54,-2,-29
104936,"pseudo1",1721387.5,137787.5,0,NA,23,0,27,2379,19.625,43,1725,0,166,16775,63,-1,41
104937,"pseudo1",1801987.5,69187.5,0,NA,0,0,6,1152,2.9375,37,1055,1,267,13196,9,-6,-157
104938,"pseudo1",1612187.5,19487.5,0,NA,6,0,6,2858,7.6875,28,718,0,241,10854,-184,0,-212
104939,"pseudo1",1595887.5,50787.5,0,NA,0,1,0,1736,11.4375,41,1595,0,139,18466,35,-3,212
104940,"pseudo1",1689487.5,63287.5,0,NA,0,0,0,528,0,43,2015,4,391,8853,0,-8,-147
104941,"pseudo1",1626287.5,114887.5,0,NA,39,0,60,3110,17,34,1068,0,133,18716,-130,0,-13
104942,"pseudo1",1634987.5,62387.5,0,NA,37,0,62,2055,7,44,1410,0,322,9834,8,-2,-27
104943,"pseudo1",1683787.5,68087.5,0,NA,0,0,0,447,0,46,2127,4,332,19898,0,-9,-147
104944,"pseudo1",1730687.5,-19712.5,0,NA,0,0,0,4269,0,29,1656,0,24,18014,-67,2,-29
104945,"pseudo1",1832987.5,83487.5,0,NA,0,1,0,554,0,37,979,5,532,6435,0,-9,545
104946,"pseudo1",1767287.5,116987.5,0,NA,0,0,0,3159,25,42,1208,0,3,17716,42,0,-47
104947,"pseudo1",1711887.5,67387.5,0,NA,0,0,0,1121,6,39,1405,1,338,10840,20,-5,133
104948,"pseudo1",1648087.5,37587.5,0,NA,0,0,0,671,0,46,2008,4,272,20766,0,-7,-110
104949,"pseudo1",1656587.5,120787.5,0,NA,0,0,0,3094,24,37,1170,0,28,18595,-52,0,13
104950,"pseudo1",1618187.5,165287.5,0,NA,0,0,0,3426,0,33,830,0,51,18740,-348,1,-10
104951,"pseudo1",1616787.5,138587.5,0,NA,89,1,10,2417,7,38,1509,0,367,22985,-5,-1,125
104952,"pseudo1",1731987.5,-4112.5,0,NA,2,0,4,3312,17,31,1804,0,139,17761,29,0,126
104953,"pseudo1",1557287.5,55087.5,0,NA,0,0,0,2699,24.9375,33,1367,0,85,20190,-5,0,0
104954,"pseudo1",1583687.5,137187.5,0,NA,4,1,2,2487,17.6875,37,1442,0,76,19439,6,0,-12
104955,"pseudo1",1697287.5,165887.5,0,NA,81,0,19,3010,17,35,1089,0,103,17437,-121,0,-22
104956,"pseudo1",1784287.5,40187.5,0,NA,2,0,98,1570,11.4375,35,1116,0,191,15220,33,-4,35
104957,"pseudo1",1613887.5,76487.5,0,NA,12,0,87,2173,12,42,1599,0,282,13521,37,-2,15
104958,"pseudo1",1664087.5,91287.5,0,NA,2,1,79,1942,17,43,1554,0,218,17864,54,-2,-44
104959,"pseudo1",1748887.5,160587.5,0,NA,0,0,0,2975,19.125,39,1143,0,114,20324,-68,0,-4
104960,"pseudo1",1784287.5,61287.5,0,NA,0,1,0,447,0,38,1233,6,339,20262,0,-10,167
104961,"pseudo1",1773287.5,79987.5,0,NA,0,0,0,1752,13,38,1096,0,35,17861,43,-3,-64
104962,"pseudo1",1775387.5,47287.5,0,NA,0,0,0,459,0,39,1359,6,360,9511,0,-9,-189
104963,"pseudo1",1612887.5,69087.5,0,NA,17,1,39,1722,7,42,1682,0,409,21970,24,-3,-140
104964,"pseudo1",1716587.5,8287.5,0,NA,92,0,8,4049,7,30,1975,0,238,14484,22,2,-33
104965,"pseudo1",1580187.5,68687.5,0,NA,65,0,4,2364,21.5,37,1569,0,124,20569,33,-1,0
104966,"pseudo1",1577187.5,152287.5,0,NA,0,1,0,3077,15.5,34,1114,0,18,18271,-86,0,-19
104967,"pseudo1",1543387.5,85887.5,0,NA,0,0,0,2038,11,37,1646,0,85,19925,6,-2,12
104968,"pseudo1",1805687.5,39987.5,0,NA,0,0,0,457,0,37,1609,8,306,9635,0,-10,-85
104969,"pseudo1",1695087.5,136087.5,0,NA,23,0,2,3168,17,38,1211,0,199,20935,-59,0,-54
104970,"pseudo1",1615487.5,62687.5,0,NA,2,1,48,1350,10.75,43,1684,0,325,22516,41,-5,81
104971,"pseudo1",1650587.5,162287.5,0,NA,0,1,0,3108,17,35,1140,0,73,20329,-181,0,-6
104972,"pseudo1",1579487.5,58887.5,0,NA,25,1,62,2199,12,37,1698,0,203,12921,36,-2,149
104973,"pseudo1",1721387.5,100387.5,0,NA,0,1,0,1020,0,49,2296,1,151,15093,0,-6,76
104974,"pseudo1",1593987.5,64387.5,0,NA,10,1,21,2078,7,40,1702,0,288,10556,22,-2,149
104975,"pseudo1",1722487.5,113087.5,0,NA,8,0,48,2280,18,45,1919,0,153,15099,55,-2,-94
104976,"pseudo1",1809787.5,51887.5,0,NA,0,0,0,916,0,35,1583,2,387,17263,0,-7,-123
104977,"pseudo1",1663187.5,7087.5,0,NA,0,1,0,1130,6.8125,38,1638,1,288,18469,30,-5,30
104978,"pseudo1",1600187.5,-5112.5,0,NA,0,0,0,1180,0.375,37,1413,1,353,13643,-2,-5,-159
104979,"pseudo1",1643987.5,68487.5,0,NA,0,0,0,3126,0,41,1179,0,5,17849,-91,0,-6
104980,"pseudo1",1594987.5,90587.5,0,NA,0,0,0,3091,17,33,1085,0,42,18909,-127,0,-4
104981,"pseudo1",1654187.5,51187.5,0,NA,0,0,0,343,0,51,2302,8,291,12480,0,-10,-118
104982,"pseudo1",1569587.5,60187.5,0,NA,15,0,17,2627,25,35,1464,0,21,18448,44,-1,7
104983,"pseudo1",1636987.5,27687.5,0,NA,8,0,4,3345,12.625,23,624,0,3,17421,-506,0,-56
