"siteid","spid","x","y","occ","group","sabio1","sabio2","sabio4","sabio5","sabio6","sabio7","sabio8","sabio12","sabio15","sabio17","sabio18"
105200,"pseudo1",-56.5162792102,-11.6165856406,0,NA,250,137,871,353,149,204,250,2301,64,31,499
105201,"pseudo1",-60.8162792102,-0.649918973953,0,NA,273,92,385,327,219,108,268,2216,38,328,329
105202,"pseudo1",-62.0662792102,-6.07491897395,0,NA,265,94,388,326,208,118,260,2646,43,190,368
105203,"pseudo1",-62.0079458769,-8.89991897395,0,NA,255,110,586,333,171,162,253,2563,57,83,517
105204,"pseudo1",-43.3329458769,-18.9915856406,0,NA,213,125,2076,295,104,191,228,1872,74,33,619
105205,"pseudo1",-56.3079458769,-5.19991897395,0,NA,265,99,484,333,201,132,262,2633,44,202,337
105206,"pseudo1",-49.3746125435,-14.124918974,0,NA,263,97,648,335,194,141,263,2041,75,14,198
105207,"pseudo1",-50.7412792102,-1.33325230729,0,NA,266,100,393,329,214,115,262,2775,36,332,335
105208,"pseudo1",-71.2246125435,-16.0832523073,0,NA,39,168,1199,134,-81,215,50,410,100,2,243
105209,"pseudo1",-74.9496125435,-10.474918974,0,NA,239,120,434,307,161,146,239,2910,41,291,611
105210,"pseudo1",-52.9996125435,-11.3832523073,0,NA,253,147,765,359,140,219,255,2506,67,25,547
105211,"pseudo1",-38.0912792102,-10.574918974,0,NA,238,93,1627,306,169,137,231,754,43,85,163
105212,"pseudo1",-59.5162792102,-16.8165856406,0,NA,254,121,2059,332,151,181,270,1955,53,153,684
105213,"pseudo1",-39.1329458769,-7.60825230729,0,NA,238,104,1261,309,162,147,240,932,83,21,216
105214,"pseudo1",-55.8829458769,-11.449918974,0,NA,251,142,891,361,145,216,250,2089,65,21,255
105215,"pseudo1",-68.0912792102,1.70841435938,0,NA,260,111,419,325,201,124,253,3759,25,644,680
105216,"pseudo1",-72.0246125435,-16.9915856406,0,NA,191,73,2081,260,130,130,163,3,58,0,0
105217,"pseudo1",-61.9412792102,-12.5665856406,0,NA,237,132,546,328,142,186,239,1986,63,46,254
105218,"pseudo1",-56.3079458769,-12.149918974,0,NA,251,139,954,356,148,208,254,2374,66,28,503
105219,"pseudo1",-41.9079458769,-11.274918974,0,NA,236,121,1114,311,150,161,243,688,79,1,142
105220,"pseudo1",-74.8162792102,-13.1332523073,0,NA,41,153,872,131,-70,201,46,952,67,32,303
105221,"pseudo1",-49.2079458769,-22.3415856406,0,NA,211,128,2471,297,101,196,237,1406,56,107,575
105222,"pseudo1",-69.7496125435,-13.7082523073,0,NA,223,118,1320,295,134,161,232,3150,48,281,827
105223,"pseudo1",-53.2579458769,-8.79158564062,0,NA,252,140,498,354,151,203,249,2675,62,36,600
105224,"pseudo1",-41.0079458769,-19.9665856406,0,NA,225,112,1794,305,135,170,238,1344,57,91,392
105225,"pseudo1",-61.8496125435,-19.274918974,0,NA,252,136,2561,351,138,213,276,514,52,27,172
105226,"pseudo1",-72.0579458769,12.225081026,0,NA,287,83,1027,346,233,113,289,298,103,4,30
105227,"pseudo1",-63.2329458769,-2.11658564062,0,NA,266,93,329,321,214,107,262,3018,26,465,465
105228,"pseudo1",-49.9329458769,-24.4082523073,0,NA,168,125,2981,257,35,222,198,1554,30,224,460
105229,"pseudo1",-44.1079458769,-4.52491897395,0,NA,272,105,813,346,205,141,267,1642,76,48,57
105230,"pseudo1",-39.7079458769,-5.56658564062,0,NA,254,91,813,315,197,118,246,818,85,20,92
105231,"pseudo1",-74.4579458769,9.55008102605,0,NA,277,112,515,351,208,143,274,1355,59,79,346
105232,"pseudo1",-79.5579458769,-0.416585640619,0,NA,246,94,724,308,189,119,253,2948,77,119,1413
105233,"pseudo1",-72.7246125435,10.8584143594,0,NA,257,101,654,318,194,124,261,1182,67,39,308
105234,"pseudo1",-55.5579458769,-15.474918974,0,NA,223,113,1342,302,124,178,233,1783,59,48,690
105235,"pseudo1",-54.1829458769,-5.74991897395,0,NA,252,109,484,322,182,140,246,2219,54,85,388
105236,"pseudo1",-76.0079458769,6.46674769271,0,NA,151,101,276,211,94,117,147,2136,36,265,421
105237,"pseudo1",-60.6329458769,2.63341435938,0,NA,272,99,643,333,212,121,263,1607,79,87,160
105238,"pseudo1",-76.7412792102,-0.599918973953,0,NA,242,94,449,298,188,110,239,3553,16,706,863
105239,"pseudo1",-53.9829458769,-2.14991897395,0,NA,271,86,603,328,224,104,265,1964,61,103,103
105240,"pseudo1",-62.5079458769,-18.0665856406,0,NA,249,130,2126,336,147,189,268,892,52,83,361
105241,"pseudo1",-75.3162792102,-7.24991897395,0,NA,267,133,581,345,183,162,266,1910,27,254,509
105242,"pseudo1",-65.3329458769,-11.0165856406,0,NA,265,109,711,345,184,161,263,1824,59,48,355
105243,"pseudo1",-72.7496125435,-5.00825230729,0,NA,261,97,390,318,201,117,262,2668,26,366,614
105244,"pseudo1",-44.1079458769,-15.5082523073,0,NA,244,126,1338,329,146,183,250,1074,84,2,290
105245,"pseudo1",-54.0412792102,-6.52491897395,0,NA,253,117,461,330,177,153,248,2397,55,80,322
105246,"pseudo1",-52.6662792102,-31.8582523073,0,NA,188,108,3842,296,79,217,158,1479,15,270,362
105247,"pseudo1",-61.7662792102,-15.5582523073,0,NA,235,140,1607,324,123,201,246,1430,60,61,441
105248,"pseudo1",-74.2912792102,-7.16658564062,0,NA,258,113,622,327,183,144,258,2282,29,275,538
105249,"pseudo1",-47.9329458769,-9.94991897395,0,NA,261,120,560,344,176,168,259,1909,68,10,196
105250,"pseudo1",-43.7829458769,-5.09991897395,0,NA,270,108,962,349,197,152,264,1594,75,35,64
105251,"pseudo1",-74.6829458769,10.775081026,0,NA,281,93,443,331,223,108,282,868,79,5,287
105252,"pseudo1",-77.2496125435,-0.966585640619,0,NA,235,93,458,290,181,109,233,4044,22,722,979
105253,"pseudo1",-44.1912792102,-6.50825230729,0,NA,256,105,988,333,185,148,251,1485,66,29,110
105254,"pseudo1",-73.0079458769,-14.1915856406,0,NA,86,169,1054,200,-22,222,89,945,77,26,190
105255,"pseudo1",-67.5329458769,-8.19158564062,0,NA,253,115,515,317,176,141,256,2453,49,132,504
105256,"pseudo1",-73.7746125435,3.25008102605,0,NA,260,97,671,325,202,123,257,2824,49,233,288
105257,"pseudo1",-40.9579458769,-3.00825230729,0,NA,277,113,669,350,210,140,271,1192,100,0,28
105258,"pseudo1",-63.5079458769,-7.02491897395,0,NA,263,101,421,333,197,136,260,2574,50,137,321
105259,"pseudo1",-59.9079458769,-0.283252307286,0,NA,269,91,471,325,216,109,264,2239,42,273,273
105260,"pseudo1",-68.7912792102,-2.88325230729,0,NA,255,89,341,306,203,103,256,3941,14,708,917
105261,"pseudo1",-56.2162792102,-6.10825230729,0,NA,262,106,441,339,187,152,257,2610,50,121,353
105262,"pseudo1",-51.8996125435,-10.974918974,0,NA,268,132,756,354,171,183,272,1975,68,17,652
105263,"pseudo1",-54.9329458769,-8.41658564062,0,NA,253,136,634,357,158,199,246,2853,61,45,346
105264,"pseudo1",-79.6162792102,0.350081026047,0,NA,247,77,601,298,202,96,253,2456,64,148,1060
105265,"pseudo1",-45.1246125435,-11.149918974,0,NA,235,153,1111,339,117,222,241,1044,74,1,242
105266,"pseudo1",-43.2162792102,-14.024918974,0,NA,244,119,1162,316,152,164,250,876,80,0,208
105267,"pseudo1",-53.1162792102,-5.07491897395,0,NA,246,105,398,308,181,127,241,1936,59,98,250
105268,"pseudo1",-41.9579458769,-21.0832523073,0,NA,230,120,2166,318,129,189,246,1364,63,59,451
105269,"pseudo1",-40.6079458769,-11.4332523073,0,NA,230,103,1505,302,157,145,241,819,37,84,260
105270,"pseudo1",-62.3162792102,-1.18325230729,0,NA,270,96,305,325,217,108,267,2408,32,328,328
105271,"pseudo1",-53.8329458769,-7.64158564062,0,NA,249,129,491,341,162,179,244,2663,60,55,525
105272,"pseudo1",-49.7246125435,-6.26658564062,0,NA,256,106,329,327,193,134,255,1954,58,77,101
105273,"pseudo1",-71.3662792102,-3.01658564062,0,NA,258,90,424,311,204,107,259,3274,19,575,673
105274,"pseudo1",-43.6496125435,-20.3665856406,0,NA,185,112,1976,260,85,175,200,1674,74,40,594
105275,"pseudo1",-75.0912792102,-7.59158564062,0,NA,266,126,569,341,186,155,265,2043,26,276,517
105276,"pseudo1",-77.4246125435,-0.716585640619,0,NA,234,92,473,288,182,106,231,3773,22,662,826
105277,"pseudo1",-50.6162792102,-19.674918974,0,NA,233,128,1746,309,127,182,246,1622,64,67,598
105278,"pseudo1",-63.5412792102,-0.749918973953,0,NA,268,97,307,322,214,108,265,2450,33,365,444
105279,"pseudo1",-66.5412792102,-10.0582523073,0,NA,263,107,640,331,185,146,265,2326,53,99,490
105280,"pseudo1",-59.9746125435,0.666747692714,0,NA,273,95,511,330,216,114,265,1988,50,246,294
105281,"pseudo1",-60.9912792102,-13.9665856406,0,NA,235,138,937,322,131,191,240,2535,70,48,517
105282,"pseudo1",-42.5496125435,-10.749918974,0,NA,254,140,1063,343,154,189,259,747,78,1,121
105283,"pseudo1",-36.9162792102,-8.57491897395,0,NA,231,98,1673,304,161,143,232,670,54,49,140
105284,"pseudo1",-73.6412792102,-9.73325230729,0,NA,252,105,372,316,184,132,253,1914,39,185,483
105285,"pseudo1",-44.3829458769,-5.92491897395,0,NA,263,106,975,339,190,149,257,1379,67,33,89
105286,"pseudo1",-71.0579458769,-5.74158564062,0,NA,257,100,371,314,194,120,258,2505,25,326,665
105287,"pseudo1",-66.3329458769,-10.1665856406,0,NA,264,108,628,333,186,147,266,2217,55,80,469
105288,"pseudo1",-70.6246125435,-16.899918974,0,NA,13,134,1493,95,-84,179,28,268,108,1,163
105289,"pseudo1",-58.1579458769,-17.2832523073,0,NA,265,122,2074,348,164,184,279,1531,56,95,573
105290,"pseudo1",-48.9829458769,-25.424918974,0,NA,176,94,3054,259,80,179,207,1962,33,264,638
105291,"pseudo1",-55.6579458769,-20.274918974,0,NA,229,120,2146,307,127,180,248,1693,50,120,633
105292,"pseudo1",-56.3246125435,-30.4915856406,0,NA,198,123,4611,328,77,251,224,1463,13,276,350
105293,"pseudo1",-65.6329458769,-7.82491897395,0,NA,262,104,387,325,193,132,262,2263,49,124,459
105294,"pseudo1",-80.4912792102,-3.84158564062,0,NA,250,109,1201,322,179,143,264,457,98,1,275
105295,"pseudo1",-53.0162792102,-13.6332523073,0,NA,243,147,1174,334,129,205,249,1845,68,16,596
105296,"pseudo1",-64.7579458769,-2.36658564062,0,NA,264,92,290,318,212,106,261,3777,19,646,688
105297,"pseudo1",-56.7912792102,-13.1832523073,0,NA,258,141,883,345,153,192,258,2318,72,31,432
105298,"pseudo1",-48.1496125435,-7.11658564062,0,NA,255,111,405,331,183,148,252,2030,59,62,103
105299,"pseudo1",-62.9912792102,-4.62491897395,0,NA,261,88,337,317,213,104,259,2287,38,215,274
105300,"pseudo1",-53.1912792102,-13.6665856406,0,NA,240,147,1219,331,124,207,246,1866,68,22,607
105301,"pseudo1",-59.4246125435,-17.474918974,0,NA,253,117,2141,332,155,177,271,1856,48,171,637
105302,"pseudo1",-49.4746125435,-7.63325230729,0,NA,255,124,344,339,176,163,252,2091,59,50,105
105303,"pseudo1",-42.8412792102,-12.5915856406,0,NA,230,133,986,319,137,182,233,840,76,4,205
105304,"pseudo1",-61.4579458769,-6.74991897395,0,NA,263,98,430,329,197,132,259,2833,42,196,715
105305,"pseudo1",-77.1329458769,-2.79991897395,0,NA,254,98,528,314,199,115,253,2974,11,608,683
105306,"pseudo1",-48.6412792102,-16.1582523073,0,NA,225,104,962,292,145,147,229,1697,67,29,398
105307,"pseudo1",-71.8329458769,1.38341435938,0,NA,269,90,822,334,211,123,263,2801,45,292,292
105308,"pseudo1",-45.8329458769,-22.074918974,0,NA,195,131,2220,275,81,194,216,1703,63,81,608
105309,"pseudo1",-72.5496125435,-8.37491897395,0,NA,253,98,560,313,181,132,255,2230,45,155,618
105310,"pseudo1",-54.9162792102,-19.424918974,0,NA,250,120,1672,326,151,175,263,1723,54,107,499
105311,"pseudo1",-72.6662792102,7.19174769271,0,NA,140,95,342,193,81,112,143,1357,44,126,383
105312,"pseudo1",-35.8412792102,-5.19158564062,0,NA,257,86,1068,311,196,115,260,663,78,15,211
105313,"pseudo1",-71.1912792102,-4.35825230729,0,NA,259,95,382,313,200,113,258,2678,17,454,591
105314,"pseudo1",-41.7329458769,-3.58325230729,0,NA,263,102,648,327,200,127,255,1394,83,27,80
105315,"pseudo1",-53.8996125435,-14.5582523073,0,NA,218,143,1448,306,106,200,227,2264,69,36,790
105316,"pseudo1",-38.6912792102,-11.3332523073,0,NA,231,106,1552,305,157,148,233,769,29,101,194
105317,"pseudo1",-70.7579458769,5.86674769271,0,NA,268,94,885,342,212,130,255,2150,65,76,297
105318,"pseudo1",-65.5246125435,-16.2082523073,0,NA,259,107,1687,328,159,169,271,3880,47,349,1242
105319,"pseudo1",-72.5829458769,-11.8332523073,0,NA,260,129,564,344,177,167,256,2153,37,218,390
105320,"pseudo1",-72.4662792102,4.63341435938,0,NA,269,95,965,343,214,129,258,2686,67,91,135
105321,"pseudo1",-64.2662792102,-19.3415856406,0,NA,187,111,2225,264,90,174,207,952,78,23,365
105322,"pseudo1",-40.6579458769,-9.40825230729,0,NA,249,134,1408,331,155,176,260,493,82,2,200
105323,"pseudo1",-54.8079458769,-10.8082523073,0,NA,247,149,741,357,138,219,244,2436,66,18,304
105324,"pseudo1",-46.4912792102,-2.25825230729,0,NA,264,98,351,326,210,116,260,2519,48,196,196
105325,"pseudo1",-59.3746125435,-8.71658564062,0,NA,257,116,506,343,162,181,258,2549,59,75,486
105326,"pseudo1",-36.9329458769,-6.74991897395,0,NA,260,94,1091,324,201,123,265,661,103,5,185
105327,"pseudo1",-79.1662792102,-2.18325230729,0,NA,249,103,594,305,185,120,257,1461,84,37,790
105328,"pseudo1",-45.4412792102,-18.9165856406,0,NA,234,131,1666,311,122,189,245,1537,76,22,564
105329,"pseudo1",-79.6079458769,-6.78325230729,0,NA,233,109,2247,319,149,170,259,43,115,0,29
105330,"pseudo1",-37.0579458769,-7.91658564062,0,NA,228,93,1523,297,161,136,237,626,80,23,79
105331,"pseudo1",-41.0329458769,-20.474918974,0,NA,192,103,1807,270,109,161,205,1310,50,111,356
105332,"pseudo1",-46.3912792102,-20.2915856406,0,NA,200,133,2152,277,76,201,216,1655,71,43,588
105333,"pseudo1",-77.4162792102,8.53341435938,0,NA,246,68,284,285,206,79,247,2020,49,128,497
105334,"pseudo1",-70.9162792102,-3.72491897395,0,NA,258,92,367,309,202,107,259,3213,22,516,669
105335,"pseudo1",-62.4746125435,-1.35825230729,0,NA,268,96,315,324,215,109,265,2541,32,335,335
105336,"pseudo1",-47.4829458769,-22.2165856406,0,NA,203,115,2317,278,97,181,225,1516,65,74,595
105337,"pseudo1",-54.9829458769,-5.09158564062,0,NA,255,101,526,320,191,129,248,2370,52,144,358
105338,"pseudo1",-71.3912792102,1.70841435938,0,NA,267,91,787,333,211,122,260,2877,45,299,299
105339,"pseudo1",-62.0496125435,-8.44991897395,0,NA,259,107,586,335,178,157,256,2737,54,110,534
105340,"pseudo1",-41.8329458769,-14.4832523073,0,NA,228,115,1401,306,140,166,237,714,78,7,237
105341,"pseudo1",-64.0412792102,3.70841435938,0,NA,230,104,303,289,173,116,226,2660,32,427,459
105342,"pseudo1",-66.1746125435,-16.0582523073,0,NA,262,111,1516,333,164,169,273,2823,49,236,911
105343,"pseudo1",-50.7662792102,0.991747692714,0,NA,268,77,646,328,227,101,261,2595,59,78,106
105344,"pseudo1",-71.2662792102,1.89174769271,0,NA,261,90,804,328,206,122,254,2880,46,291,291
105345,"pseudo1",-51.2246125435,-17.5082523073,0,NA,226,115,1002,300,137,163,231,1751,65,44,374
105346,"pseudo1",-42.9246125435,-19.8915856406,0,NA,206,114,2091,287,103,184,222,1498,71,39,509
105347,"pseudo1",-58.9746125435,-1.66658564062,0,NA,266,85,514,323,220,103,262,2577,44,274,274
105348,"pseudo1",-39.2912792102,-12.099918974,0,NA,232,82,1573,295,170,125,244,739,23,95,189
105349,"pseudo1",-52.3079458769,-2.68325230729,0,NA,264,93,491,322,212,110,259,2235,57,127,155
105350,"pseudo1",-66.0662792102,-12.499918974,0,NA,265,121,855,348,179,169,269,1665,61,77,328
105351,"pseudo1",-50.2912792102,-18.8165856406,0,NA,246,123,1262,323,152,171,253,1824,67,41,402
105352,"pseudo1",-45.2246125435,-14.3332523073,0,NA,230,132,1112,314,130,184,234,1193,82,2,269
105353,"pseudo1",-51.2496125435,-14.7082523073,0,NA,262,116,824,338,174,164,265,1819,71,18,414
105354,"pseudo1",-46.3996125435,-6.33325230729,0,NA,254,125,513,341,163,178,253,1452,66,35,110
105355,"pseudo1",-35.7246125435,-7.15825230729,0,NA,237,90,1260,302,176,126,231,853,55,52,203
105356,"pseudo1",-66.2996125435,-7.10825230729,0,NA,259,102,339,320,194,126,260,2783,44,194,554
105357,"pseudo1",-46.4746125435,-22.5082523073,0,NA,191,122,2162,266,80,186,212,1800,60,107,673
105358,"pseudo1",-46.7329458769,-20.8665856406,0,NA,201,116,1897,266,95,171,215,1731,67,54,633
105359,"pseudo1",-72.9662792102,-9.95825230729,0,NA,250,104,376,316,182,134,251,2067,40,176,499
105360,"pseudo1",-35.9746125435,-9.26658564062,0,NA,243,76,1316,301,188,113,229,1617,61,128,239
105361,"pseudo1",-53.1579458769,-11.5582523073,0,NA,253,149,775,363,139,224,255,2608,67,26,567
105362,"pseudo1",-72.9746125435,-5.89158564062,0,NA,261,102,458,321,195,126,263,2708,27,348,601
105363,"pseudo1",-39.6162792102,-14.574918974,0,NA,233,70,1140,285,176,109,240,1312,21,221,334
105364,"pseudo1",-74.5412792102,-8.70825230729,0,NA,262,110,535,329,190,139,262,1891,34,205,560
105365,"pseudo1",-57.4579458769,-2.93325230729,0,NA,273,85,536,331,226,105,267,2468,43,221,239
105366,"pseudo1",-59.2329458769,-12.0165856406,0,NA,228,130,664,314,123,191,230,2297,67,35,448
105367,"pseudo1",-47.5579458769,-3.77491897395,0,NA,267,109,236,330,205,125,265,1777,80,53,119
105368,"pseudo1",-57.1079458769,-13.349918974,0,NA,257,142,903,345,150,195,257,2295,74,31,417
105369,"pseudo1",-54.4996125435,-5.88325230729,0,NA,255,109,506,328,184,144,249,2307,54,83,265
105370,"pseudo1",-47.0746125435,-6.55825230729,0,NA,250,121,427,333,161,172,248,1668,60,59,152
105371,"pseudo1",-52.0329458769,2.93341435938,0,NA,253,94,545,324,194,130,251,2936,46,195,217
105372,"pseudo1",-49.7246125435,-16.174918974,0,NA,229,100,1098,297,149,148,233,1919,71,18,213
105373,"pseudo1",-39.0829458769,-5.09991897395,0,NA,271,111,658,341,205,136,265,817,88,8,87
105374,"pseudo1",-36.9412792102,-10.3082523073,0,NA,252,88,1631,320,186,134,246,966,61,83,149
105375,"pseudo1",-54.7496125435,-17.2082523073,0,NA,240,125,1687,328,134,194,250,1672,62,49,361
105376,"pseudo1",-44.0662792102,-19.8332523073,0,NA,209,119,1831,284,105,179,222,1638,77,30,579
105377,"pseudo1",-72.2412792102,3.36674769271,0,NA,272,92,1051,347,218,129,258,2096,60,119,138
105378,"pseudo1",-53.7996125435,-5.76658564062,0,NA,241,109,471,310,171,139,235,2175,54,84,241
105379,"pseudo1",-64.5079458769,-8.15825230729,0,NA,263,102,488,328,194,134,261,2419,51,112,333
105380,"pseudo1",-45.0746125435,-1.70825230729,0,NA,269,71,569,315,220,95,264,1889,79,28,28
105381,"pseudo1",-48.8496125435,-0.299918973953,0,NA,274,67,688,321,233,88,267,3357,69,39,113
105382,"pseudo1",-77.0162792102,-9.26658564062,0,NA,130,156,453,222,28,194,128,1215,50,64,358
105383,"pseudo1",-73.9412792102,9.19174769271,0,NA,279,108,438,348,214,134,275,1907,63,94,457
105384,"pseudo1",-52.9912792102,-18.9915856406,0,NA,237,119,1459,312,144,168,245,1865,57,81,409
105385,"pseudo1",-45.6662792102,-7.22491897395,0,NA,264,113,739,346,187,159,260,1320,69,15,108
105386,"pseudo1",-76.0746125435,-3.69991897395,0,NA,258,92,442,313,201,112,257,2152,12,422,488
105387,"pseudo1",-47.6746125435,-13.2332523073,0,NA,259,111,768,338,175,163,260,1646,74,7,165
105388,"pseudo1",-57.9246125435,-11.974918974,0,NA,248,135,925,341,137,204,251,2300,71,26,433
105389,"pseudo1",-51.7079458769,-5.74991897395,0,NA,247,114,338,317,178,139,244,2101,54,110,247
105390,"pseudo1",-60.9662792102,3.60008102605,0,NA,269,107,512,331,209,122,262,1428,78,80,173
105391,"pseudo1",-77.5912792102,0.916747692714,0,NA,113,93,276,164,63,101,115,1133,28,157,320
105392,"pseudo1",-67.8996125435,-2.56658564062,0,NA,251,90,368,304,200,104,249,3601,13,663,698
105393,"pseudo1",-61.8162792102,-16.6915856406,0,NA,237,139,1762,327,129,198,250,1207,53,86,350
105394,"pseudo1",-55.0079458769,-23.124918974,0,NA,225,121,2619,313,115,198,239,1703,30,205,510
105395,"pseudo1",-71.2329458769,-16.4082523073,0,NA,7,149,921,94,-93,187,16,219,107,0,136
105396,"pseudo1",-58.4079458769,-15.5415856406,0,NA,256,133,1654,335,145,190,264,1766,65,55,321
105397,"pseudo1",-57.1162792102,-5.59158564062,0,NA,271,101,401,342,200,142,266,2477,46,170,293
105398,"pseudo1",-76.8579458769,-10.149918974,0,NA,44,141,731,122,-60,182,48,840,61,31,258
105399,"pseudo1",-49.3079458769,-25.4332523073,0,NA,173,104,2950,258,71,187,204,1640,29,256,507
105400,"pseudo1",-79.5162792102,-3.89158564062,0,NA,183,112,198,248,122,126,181,1353,69,44,128
105401,"pseudo1",-36.7996125435,-7.49991897395,0,NA,225,90,1359,290,163,127,234,521,92,8,228
105402,"pseudo1",-35.3996125435,-7.84991897395,0,NA,248,92,1289,313,184,129,235,1075,57,77,225
105403,"pseudo1",-66.4246125435,-12.2915856406,0,NA,263,119,891,344,177,167,267,1681,60,93,333
105404,"pseudo1",-45.8329458769,-5.00825230729,0,NA,258,111,568,332,186,146,255,1371,73,36,122
105405,"pseudo1",-62.4746125435,-8.35825230729,0,NA,259,104,582,333,182,151,256,2577,54,105,500
105406,"pseudo1",-59.0496125435,-3.98325230729,0,NA,270,88,365,326,218,108,266,2480,36,285,302
105407,"pseudo1",-38.8329458769,-6.96658564062,0,NA,263,105,1125,335,192,143,259,1037,87,24,83
105408,"pseudo1",-64.5162792102,-22.0582523073,0,NA,186,155,3692,294,28,266,223,1374,73,28,625
105409,"pseudo1",-44.7412792102,-22.5832523073,0,NA,198,121,2292,278,85,193,221,1811,64,82,722
105410,"pseudo1",-50.1246125435,-4.39158564062,0,NA,267,102,396,327,210,117,263,2563,66,94,135
105411,"pseudo1",-55.2496125435,-14.2582523073,0,NA,226,128,1006,299,128,171,232,1918,63,40,762
105412,"pseudo1",-71.2746125435,-4.26658564062,0,NA,258,94,391,311,200,111,258,2738,17,459,598
105413,"pseudo1",-39.3329458769,-3.93325230729,0,NA,259,88,577,316,203,113,260,803,101,3,75
105414,"pseudo1",-47.0912792102,-24.099918974,0,NA,194,86,2439,266,108,158,220,2298,43,219,801
105415,"pseudo1",-41.0912792102,-9.63325230729,0,NA,244,135,1174,326,153,173,252,514,84,1,138
105416,"pseudo1",-73.9162792102,1.01674769271,0,NA,262,91,773,324,203,121,253,2759,44,260,329
105417,"pseudo1",-50.6162792102,-19.1165856406,0,NA,245,125,1401,322,148,174,253,1820,66,57,389
