"siteid","spid","x","y","occ","group","alt","asp2","ontprec","ontprec4","ontprecsd","ontslp","onttemp","onttempsd","onttmin4","ontveg","watdist"
15642,"pseudo1",-82.6001600712,49.4174856921,0,NA,228,-0.4740999,870,49,22,0.2014948,-6,12882,-55,2,213084
15643,"pseudo1",-84.8918268573,48.8174856608,0,NA,426,0.966786,820,49,20,1.218947,-13,12090,-62,2,372220.6
15644,"pseudo1",-82.425160062,53.6424859124,0,NA,15,-0.1961161,512,19,58,0.09790156,-44,13633,-103,2,14559.49
15645,"pseudo1",-83.4834934506,55.1008193218,0,NA,13,0.9958932,462,18,59,0.0886658,-57,13824,-118,3,7387.789
15646,"pseudo1",-85.7168269004,50.9258191041,0,NA,168,-0.3162278,836,52,30,0.09790156,-20,13618,-71,3,301261
15647,"pseudo1",-82.8251600829,45.8258188381,0,NA,190,-0.9965457,878,67,16,0.3542032,40,10154,-10,2,594316
15648,"pseudo1",-88.6001603841,50.9924857742,0,NA,354,0.1414214,742,42,40,0.352985,-27,13643,-79,2,484786.8
15649,"pseudo1",-74.9584930059,45.54248549,0,NA,84,0.7071068,1020,72,13,0.3218682,45,11289,1,2,663869.8
15650,"pseudo1",-90.1918271338,49.3424856882,0,NA,474,0.9566739,796,43,36,0.3677764,-15,13061,-65,2,667621.6
15651,"pseudo1",-85.2251602081,54.9424859802,0,NA,57,0.857493,505,24,53,0.1245305,-55,14155,-113,3,13604.91
15652,"pseudo1",-92.8501606057,52.4424858498,0,NA,356,0.8727582,655,33,46,0.3948866,-27,14121,-69,2,500958.9
15653,"pseudo1",-87.3501603189,50.8841524352,0,NA,301,6.123032e-17,782,43,36,0.2870266,-24,13592,-74,2,406894.3
15654,"pseudo1",-79.6334932498,51.1174857807,0,NA,8,0.3939191,767,39,35,0.01037755,-21,12910,-78,2,5522.626
15655,"pseudo1",-80.8751599812,47.4258189215,0,NA,385,0.4228854,856,52,20,0.2129286,4,12053,-45,2,385294.6
15656,"pseudo1",-81.5334933489,48.2258189633,0,NA,351,0.6168817,851,47,23,1.4959,-4,12341,-55,2,314086.9
15657,"pseudo1",-88.1334936931,50.1258190623,0,NA,268,-0.6389009,789,40,34,0.1560085,-15,13190,-68,2,494986.6
15658,"pseudo1",-84.3418268287,49.7758190441,0,NA,240,0.09053572,823,50,18,0.2332052,-14,12924,-65,2,275768.7
15659,"pseudo1",-91.7501605484,49.4174856921,0,NA,432,0.8944272,800,49,31,0.09790156,-5,13244,-45,3,759499.8
15660,"pseudo1",-89.9751604558,55.992486035,0,NA,164,-0.9938837,512,26,48,0.1160244,-69,14546,-122,3,108165.4
15661,"pseudo1",-84.9334935262,51.9591524913,0,NA,144,-0.9899495,745,45,34,0.1660404,-29,13882,-81,3,211251.5
15662,"pseudo1",-91.0834938469,51.000819108,0,NA,371,-0.9863939,773,45,40,0,-18,13764,-65,3,586744.3
15663,"pseudo1",-89.2418270842,50.0091523896,0,NA,313,-0.5633368,768,46,33,0.3578329,-16,13298,-69,2,570858.2
15664,"pseudo1",-91.0418271781,53.3508192305,0,NA,258,-0.09053572,647,33,46,0.1245305,-39,14357,-88,1,370114.6
15665,"pseudo1",-85.5001602224,53.9924859307,0,NA,110,-0.8137335,573,30,49,0.02320492,-47,14173,-101,3,112531.7
15666,"pseudo1",-82.5001600659,51.7008191445,0,NA,59,-0.7071068,685,34,40,0.2741697,-23,13594,-78,2,69255.43
15667,"pseudo1",-84.3084934936,50.4008190767,0,NA,100,-0.3939193,843,53,20,0.060511,-12,13286,-64,2,243857.1
15668,"pseudo1",-91.5918272068,48.4174856399,0,NA,431,0.9566739,688,45,43,0.2179276,8,12644,-37,2,810656.1
15669,"pseudo1",-88.9501604023,56.209152713,0,NA,86,0.7893522,491,25,50,0.0886658,-68,14507,-123,1,53414.96
15670,"pseudo1",-83.4168267804,49.1008190089,0,NA,287,0.5368755,821,46,19,0.1146237,-9,12714,-59,1,275727.3
15671,"pseudo1",-81.2501600008,50.0341523909,0,NA,214,0.3511232,883,46,25,0.07338035,-14,13006,-67,2,112165.6
15672,"pseudo1",-84.725160182,49.6258190363,0,NA,280,0.9899495,811,49,19,0.1764179,-14,12760,-64,2,308058.7
15673,"pseudo1",-88.9001603997,54.6341526308,0,NA,138,0.9728063,565,30,47,0.060511,-52,14392,-103,2,174182.5
15674,"pseudo1",-89.9168271194,54.6508192983,0,NA,134,0.9486833,574,30,47,0.0374168,-51,14445,-101,3,210999.9
15675,"pseudo1",-83.4001601129,46.584152211,0,NA,388,-0.9262576,1006,66,16,1.17836,18,10844,-33,2,524816.9
15676,"pseudo1",-79.3251599004,45.5091521549,0,NA,351,-0.2006537,1093,70,14,1.094441,31,10828,-19,2,581508.9
15677,"pseudo1",-82.9334934219,46.475818872,0,NA,418,-0.6630352,970,69,17,1.105401,19,10764,-34,2,525644.3
15678,"pseudo1",-91.5418272042,50.534152417,0,NA,405,-0.2425357,773,46,38,0.7344238,-13,13552,-57,2,648209.9
15679,"pseudo1",-85.4168268847,54.2841526126,0,NA,115,0.7071068,551,28,51,0.1027324,-50,14160,-105,3,80273.52
15680,"pseudo1",-80.8584933137,43.9924854091,0,NA,364,0.5232632,1064,72,10,0.3176584,50,9679,-1,4,758890.1
15681,"pseudo1",-84.6918268469,55.0008193166,0,NA,42,0.9486833,492,22,55,0.08366646,-56,14087,-115,3,27669.49
15682,"pseudo1",-85.2334935418,49.3008190193,0,NA,346,-0.7071068,817,49,22,0.8835469,-14,12465,-65,2,358484.8
15683,"pseudo1",-80.7418266409,47.7424856047,0,NA,349,-0.3328201,845,49,21,0.3777432,1,12267,-48,1,348045.4
15684,"pseudo1",-86.1668269238,55.3008193322,0,NA,65,0.5144957,501,25,53,0.1353065,-58,14282,-114,3,44683.68
15685,"pseudo1",-80.4418266253,47.8841522788,0,NA,311,-0.8741572,838,47,21,0.2524952,1,12390,-47,2,327251.3
15686,"pseudo1",-87.991827019,54.3591526165,0,NA,159,-0.1414213,572,32,48,0.02075511,-50,14348,-101,3,181203
15687,"pseudo1",-90.075160461,52.7258191979,0,NA,273,0.3162278,687,37,45,0.04640983,-35,14227,-85,2,398273.1
15688,"pseudo1",-77.4751598039,44.8674854548,0,NA,338,-0.6529397,870,64,11,0.4183252,37,10735,-11,2,667404.8
15689,"pseudo1",-86.9334936305,49.600819035,0,NA,361,-0.9564297,848,43,28,0.651365,-17,12567,-66,2,452021.1
15690,"pseudo1",-90.75849383,55.0424859854,0,NA,126,0.9486833,553,28,46,0.07338035,-54,14548,-104,3,224416.4
15691,"pseudo1",-90.7501604962,50.2841524039,0,NA,461,0.4041639,816,49,36,0.02320492,-19,13521,-66,2,637935.8
15692,"pseudo1",-88.9001603997,51.4591524652,0,NA,324,0.4332945,731,42,42,1.401766,-28,13828,-80,2,458580.3
15693,"pseudo1",-88.6418270529,50.6091524209,0,NA,372,-0.3757052,752,42,38,0.6240107,-26,13481,-78,2,502921.1
15694,"pseudo1",-80.3834932889,45.8341521719,0,NA,217,-1,1053,65,16,0.114153,39,10767,-10,2,550928.8
15695,"pseudo1",-84.3418268287,54.4174859528,0,NA,131,-0.919145,522,24,55,0.1068433,-55,14015,-113,3,92654.34
15696,"pseudo1",-80.1918266122,46.5174855408,0,NA,259,-0.496139,954,60,15,0.2803839,28,11482,-20,2,473922.2
15697,"pseudo1",-81.8084933632,52.1591525017,0,NA,20,0.9103665,609,26,50,0.0328167,-30,13491,-86,2,5558.454
15698,"pseudo1",-90.5168271507,53.1674858877,0,NA,312,0.7071068,668,35,45,0.1879448,-41,14313,-90,2,368424.7
15699,"pseudo1",-88.9584937361,50.6091524209,0,NA,374,-0.3162278,749,43,39,0.5604662,-26,13521,-79,3,523529.9
15700,"pseudo1",-83.0168267596,48.6174856503,0,NA,310,0.7071068,781,42,23,0.1974457,-4,12452,-53,2,304786.4
15701,"pseudo1",-84.5751601742,52.292485842,0,NA,152,0.05255882,703,40,38,0.1570405,-33,13931,-86,2,171558.7
15702,"pseudo1",-85.0584935327,49.0174856712,0,NA,354,-0.9938837,809,49,20,0.234127,-11,12231,-62,2,366774.3
15703,"pseudo1",-92.0918272329,54.6174859633,0,NA,187,0.7071068,571,28,48,0.05291534,-48,14596,-95,2,260380.5
15704,"pseudo1",-82.3668267257,50.8841524352,0,NA,114,1,790,42,29,0.09281959,-15,13361,-68,3,97555.45
15705,"pseudo1",-84.2001601546,52.2258191719,0,NA,127,0.9647638,698,39,38,0.07338035,-32,13873,-86,3,152625.2
15706,"pseudo1",-83.8501601364,47.659152267,0,NA,455,-0.5396661,965,49,19,0.575631,1,11528,-49,2,428433.1
15707,"pseudo1",-93.1251606201,49.7841523779,0,NA,356,0.9979442,705,40,45,0.0374168,5,13258,-28,2,785003.6
15708,"pseudo1",-89.1501604128,48.7258189893,0,NA,457,0.3589791,775,45,28,0.5125997,-7,12145,-55,2,639693.9
15709,"pseudo1",-85.0251601976,50.9258191041,0,NA,126,-0.9805807,838,54,26,0.1249621,-18,13556,-69,2,259890
15710,"pseudo1",-89.7418271103,49.8758190493,0,NA,459,-0.6742693,794,47,33,0.6330901,-21,13320,-73,2,609428.3
15711,"pseudo1",-75.9501597243,45.3008188107,0,NA,107,0.6459423,902,65,13,0.4737334,44,11327,1,4,655841.4
15712,"pseudo1",-79.7918265914,45.9341521771,0,NA,239,-0.9988681,1081,67,14,0.114153,35,10995,-14,4,534918.8
15713,"pseudo1",-83.1751601011,54.1758192736,0,NA,53,6.123032e-17,502,20,58,0.2088433,-50,13790,-109,2,48713.84
15714,"pseudo1",-81.4334933436,43.1841520336,0,NA,283,-0.9701425,1005,77,9,0.3388196,61,9637,7,4,854365.4
15715,"pseudo1",-89.8501604493,50.1924857325,0,NA,461,0.4347489,792,48,36,0.6733116,-24,13492,-76,2,600572.8
15716,"pseudo1",-93.0751606175,49.9508190532,0,NA,422,-0.9916004,712,40,45,0.3449617,0,13255,-34,2,768643.9
15717,"pseudo1",-78.4668265223,45.7341521666,0,NA,442,0.73994,958,63,16,0.2567248,19,11198,-30,2,560102.9
15718,"pseudo1",-85.4251602185,54.2841526126,0,NA,115,-0.7071068,551,28,51,0.1027324,-50,14160,-105,3,80275.88
15719,"pseudo1",-87.9168270151,52.3841525135,0,NA,269,-0.05255882,682,41,44,0.0374168,-32,14012,-83,2,335178.1
15720,"pseudo1",-94.383494019,53.1008192175,0,NA,292,0.73994,587,28,48,0.07338035,-26,14473,-65,2,439480.5
15721,"pseudo1",-80.6168266344,48.5674856477,0,NA,283,0.2940859,849,45,24,0.05588482,-7,12659,-57,5,258505.3
15722,"pseudo1",-90.8834938365,53.9258192605,0,NA,225,-0.8654262,616,31,46,0.1856387,-45,14469,-93,2,313687.8
15723,"pseudo1",-83.2751601064,49.9841523883,0,NA,206,-0.1414213,875,51,19,0.5015571,-13,13166,-64,2,199193.7
15724,"pseudo1",-83.7251601298,47.8841522788,0,NA,509,0.218146,894,44,22,1.638714,-5,11814,-56,2,401526.2
15725,"pseudo1",-81.7834933619,47.9924856178,0,NA,363,-0.919145,826,47,23,0.02320492,-1,12179,-52,1,342751.8
15726,"pseudo1",-93.7418273189,50.8841524352,0,NA,376,0.9984018,648,35,44,0.2220883,-9,13693,-45,2,679447.2
15727,"pseudo1",-87.1418269747,49.4424856934,0,NA,392,-0.2265135,851,43,28,0.4041854,-16,12265,-63,2,472397.4
15728,"pseudo1",-91.833493886,49.384152357,0,NA,491,0.8979207,803,50,31,0.4205076,-8,13195,-48,2,765077.6
15729,"pseudo1",-80.1501599434,47.7591522723,0,NA,303,-0.04756528,843,49,20,0.5841725,4,12353,-43,2,336061.4
15730,"pseudo1",-83.9668268091,51.6258191406,0,NA,92,0.9701425,751,44,32,0.06312417,-24,13728,-76,3,157191.3
15731,"pseudo1",-87.2668269812,51.5258191354,0,NA,275,-1,745,43,38,0.1773312,-27,13823,-77,2,375215.3
15732,"pseudo1",-82.7001600764,53.0924858837,0,NA,25,-0.8320503,556,23,54,0.04640983,-38,13708,-96,2,28152.46
15733,"pseudo1",-80.2251599473,49.6924857064,0,NA,301,0.3939193,878,45,28,0.2059877,-20,12934,-74,2,132199.5
15734,"pseudo1",-90.1918271338,55.5424860115,0,NA,124,-1,529,27,46,0.05188776,-62,14520,-112,3,160623.4
15735,"pseudo1",-83.466826783,51.9258191562,0,NA,65,-0.8944272,699,37,37,0.05291534,-26,13763,-79,2,113393.9
15736,"pseudo1",-94.2168273437,50.8674857677,0,NA,431,-0.3807499,631,34,45,0.4234423,-11,13797,-45,2,685110.3
15737,"pseudo1",-85.4751602211,48.6424856517,0,NA,377,0.3652878,868,54,19,1.341312,-7,11635,-57,2,417281.3
15738,"pseudo1",-92.5418272563,52.0841524978,0,NA,396,0.9761871,681,36,45,0.2228144,-26,13993,-69,2,541334.2
15739,"pseudo1",-94.5751606957,51.5924858055,0,NA,357,-0.3363364,604,31,46,0.1621021,-15,14071,-50,3,608549.3
15740,"pseudo1",-80.1584932772,48.5258189789,0,NA,320,-0.5812382,848,45,25,0.4359724,-8,12680,-58,2,253321.1
15741,"pseudo1",-78.8918265444,46.2341521927,0,NA,245,0.8860611,983,64,19,0.7327359,27,11327,-23,4,502076.2
15742,"pseudo1",-87.2501603137,52.9674858772,0,NA,194,-0.3546541,652,39,44,0.02075511,-36,14133,-87,2,256408.6
15743,"pseudo1",-94.7668273724,51.8674858198,0,NA,353,0.5038711,595,29,46,0.3161292,-17,14147,-54,2,580366.3
15744,"pseudo1",-79.9584932667,49.9174857181,0,NA,319,-0.3481865,866,44,30,0.6090785,-23,12950,-78,2,100870.4
15745,"pseudo1",-82.0084933736,51.8674858198,0,NA,40,0.7071068,649,29,45,0.104293,-26,13509,-82,2,37058.13
15746,"pseudo1",-81.2168266657,44.7591521158,0,NA,185,-0.9079593,1009,64,16,0.2659957,54,9393,3,3,679434.4
15747,"pseudo1",-79.408493238,46.6424855473,0,NA,334,0.9230769,985,62,19,0.4153543,21,11528,-28,2,455299.9
15748,"pseudo1",-88.4168270412,52.4258191823,0,NA,275,-0.8768125,680,40,44,0.1958026,-33,14063,-83,2,348557.1
15749,"pseudo1",-89.4168270933,53.5924859098,0,NA,239,-1.83691e-16,628,34,45,0.01467608,-44,14330,-94,2,293718.4
15750,"pseudo1",-81.6834933567,48.2674856321,0,NA,351,-0.5432513,838,47,23,0.3121871,-4,12342,-55,2,310935.6
15751,"pseudo1",-79.9584932667,50.7008190923,0,NA,115,0.9863939,810,42,33,0.3066182,-22,12961,-78,2,40432.48
15752,"pseudo1",-78.7001598678,44.4508187664,0,NA,250,0.7592567,892,61,10,0.1027324,49,10254,0,4,700720.5
15753,"pseudo1",-93.2501606266,49.1508190115,0,NA,403,0.2316205,707,42,47,0.0328167,7,13037,-27,2,846523.7
15754,"pseudo1",-92.5834939252,52.617485859,0,NA,323,0.9928768,654,34,46,0.5085927,-28,14190,-72,2,481542.9
15755,"pseudo1",-81.8251600307,47.7174856034,0,NA,405,0.02197251,835,49,22,1.04493,0,12008,-51,2,372994.2
15756,"pseudo1",-87.7501603398,49.3758190232,0,NA,455,-0.98798,847,40,29,1.257582,-18,12303,-66,2,515845.3
15757,"pseudo1",-81.0168266552,44.4591521001,0,NA,267,-0.1028989,1058,68,14,0.4463465,52,9508,0,4,709023.8
15758,"pseudo1",-86.9834936331,55.1258193231,0,NA,120,0.8944272,522,27,51,0,-58,14338,-113,3,80339.01
15759,"pseudo1",-87.2918269825,52.7841525343,0,NA,204,-0.9982744,663,40,43,0.1027324,-34,14104,-84,3,276015.3
15760,"pseudo1",-79.9168265979,50.8008190976,0,NA,44,1,798,41,33,0.2723964,-19,12927,-75,2,31012.06
15761,"pseudo1",-85.5334935575,54.5424859594,0,NA,86,0.7071068,536,27,52,0.1689339,-51,14182,-107,3,51603
15762,"pseudo1",-81.5918266852,42.5091519984,0,NA,174,-0.8209051,974,81,15,0.290569,76,9584,21,3,930169.6
15763,"pseudo1",-86.1834935914,48.9091523322,0,NA,317,-0.0434374,864,50,20,2.254015,-6,11487,-53,2,440666.1
15764,"pseudo1",-91.9834938939,52.3674858459,0,NA,375,-1,691,36,44,0.09567624,-30,14079,-74,3,497379.1
15765,"pseudo1",-84.2834934923,48.9258189998,0,NA,329,0.9486833,786,44,20,0.1870834,-9,12374,-59,2,331975.1
15766,"pseudo1",-88.1418270268,54.2424859437,0,NA,136,-0.9486833,576,32,47,0.04278775,-47,14346,-99,2,195401.8
15767,"pseudo1",-84.9001601911,55.1424859907,0,NA,18,0.9863939,488,22,56,0.126674,-55,14096,-114,3,14749.46
15768,"pseudo1",-77.075159783,45.5174854887,0,NA,161,0.6869158,845,60,13,0.6855931,41,11333,-7,4,604841.9
15769,"pseudo1",-85.3668268821,54.4091526191,0,NA,120,-0.8944272,542,28,51,0.1037754,-52,14162,-108,3,65761.03
15770,"pseudo1",-85.1084935353,53.4341525682,0,NA,116,-0.9958932,610,33,47,0.2657932,-42,14097,-96,2,175784.9
15771,"pseudo1",-92.9584939447,49.5591523661,0,NA,370,-0.8682431,715,41,45,0.05588482,5,13153,-30,2,796655.1
15772,"pseudo1",-83.466826783,53.8924859255,0,NA,84,-0.9805807,529,23,55,0.09790156,-49,13861,-106,2,75974.46
15773,"pseudo1",-88.0834936905,52.4091525148,0,NA,265,-0.06651895,679,40,44,0.01467608,-32,14034,-83,2,338215.3
15774,"pseudo1",-87.7918270086,53.5341525734,0,NA,168,0.9021342,616,36,46,0.07338035,-40,14225,-91,3,225008.7
15775,"pseudo1",-90.8834938365,49.9341523857,0,NA,416,-0.9996539,813,49,36,0.4402737,-13,13375,-60,3,677242.3
15776,"pseudo1",-79.4001599043,45.2758188094,0,NA,330,-0.8359269,1113,70,15,0.7867991,35,10622,-14,2,607726.9
15777,"pseudo1",-77.3418264636,45.6258188277,0,NA,244,-0.1851484,853,60,15,0.5745075,34,11340,-13,2,588174.5
15778,"pseudo1",-92.5751605914,52.4674858511,0,NA,348,0.962964,664,34,45,0.4720255,-28,14134,-71,2,499178.2
15779,"pseudo1",-81.133493328,51.4091524626,0,NA,43,-0.3939193,718,36,38,0.04278775,-23,13178,-79,2,35059.56
15780,"pseudo1",-94.8251607087,52.2008191706,0,NA,340,-0.7071068,587,28,46,0.4581331,-20,14261,-56,2,544891.6
15781,"pseudo1",-81.9418267035,47.9341522814,0,NA,415,0.1709976,812,46,23,0.7704826,-3,12115,-53,2,350539
15782,"pseudo1",-80.2584932824,48.0674856217,0,NA,313,-0.8574929,837,47,22,0.2907543,-2,12493,-49,2,304300.7
15783,"pseudo1",-93.666827315,49.7008190402,0,NA,428,0.2982751,693,39,45,1.362526,4,13328,-27,2,811033
15784,"pseudo1",-83.5584934545,53.0008192123,0,NA,66,-0.7071068,599,28,49,0.06961472,-38,13870,-94,2,84588.84
15785,"pseudo1",-90.1084937961,50.7424857612,0,NA,399,0.9993148,788,46,39,0.02320492,-23,13717,-75,2,570698.9
15786,"pseudo1",-84.0668268143,53.9258192605,0,NA,103,-0.99535,544,25,53,0.09790156,-49,13976,-106,3,111707.9
15787,"pseudo1",-82.3418267244,49.7508190428,0,NA,223,0.7151871,882,49,23,0.5870226,-8,13005,-58,2,171768.8
15788,"pseudo1",-84.5834935079,54.8091526399,0,NA,80,0.8,503,23,56,0.1083447,-56,14058,-114,2,48403.26
15789,"pseudo1",-92.408493916,49.2674856842,0,NA,424,0.4138032,754,46,39,0.3388196,0,13129,-37,1,799883.9
15790,"pseudo1",-81.3418266722,49.0008190037,0,NA,277,-1.83691e-16,909,47,22,0.060511,-8,12698,-61,2,226536.8
15791,"pseudo1",-83.933493474,50.5008190819,0,NA,120,-1,840,51,21,0.1640831,-14,13355,-65,3,215185.3
15792,"pseudo1",-93.9501606631,50.2008190663,0,NA,341,-0.9890902,651,36,44,0.1353065,4,13553,-29,2,757073.1
15793,"pseudo1",-91.8251605523,49.2841523518,0,NA,458,-0.09053572,785,49,32,0.4457429,-5,13160,-46,2,774133.2
15794,"pseudo1",-89.8501604493,52.8841525395,0,NA,265,0.9408874,682,37,44,0.2201401,-36,14234,-86,3,375131.8
15795,"pseudo1",-84.1084934832,48.8424856621,0,NA,343,-0.7071068,793,43,21,0.5181367,-8,12372,-59,2,329718.1
15796,"pseudo1",-89.6334937713,50.7091524261,0,NA,364,0.8637789,771,46,39,0.1968995,-23,13656,-77,2,557009.9
15797,"pseudo1",-91.4584938665,52.3924858472,0,NA,397,-0.6656148,711,38,44,0.4584856,-33,14105,-79,2,475490.6
15798,"pseudo1",-90.5334938182,54.0008192644,0,NA,230,0.3713906,613,31,45,0.2244997,-48,14454,-96,1,292164.1
15799,"pseudo1",-82.4918267322,42.2091519828,0,NA,181,0.8944272,886,79,15,0.0328167,84,9797,30,4,978258.4
15800,"pseudo1",-80.8251599786,43.350818709,0,NA,356,-0.9993148,1003,77,11,0.2723964,55,9726,1,4,828724.4
15801,"pseudo1",-95.0751607218,52.0174858277,0,NA,324,-0.9913319,580,27,46,0.352985,-17,14224,-52,3,568984.5
15802,"pseudo1",-80.091826607,47.6841522683,0,NA,305,0.2747211,844,49,20,0.3361072,6,12318,-41,2,344054.9
15803,"pseudo1",-84.9501601937,54.3508192827,0,NA,129,-0.9701425,539,27,53,0.1183222,-53,14121,-109,2,78395.09
15804,"pseudo1",-84.7668268508,53.2424858916,0,NA,110,-1,616,33,46,0,-40,14048,-95,3,167594.9
15805,"pseudo1",-78.3251598482,45.6008188264,0,NA,453,-0.4564736,940,62,16,1.283628,20,11121,-29,2,575947
15806,"pseudo1",-91.008493843,52.7174858642,0,NA,332,0.6,694,36,45,0.1396154,-35,14216,-83,1,428939.3
15807,"pseudo1",-80.6501599695,46.1674855226,0,NA,214,0.413803,966,62,14,0.03113266,35,11054,-14,2,517621.4
15808,"pseudo1",-89.6334937713,52.0674858303,0,NA,336,-0.9974587,728,41,43,0.104293,-32,14089,-83,2,430523.8
15809,"pseudo1",-83.5501601207,50.7008190923,0,NA,158,0.903738,829,49,22,0.2389079,-17,13437,-70,2,183118.2
15810,"pseudo1",-88.1334936931,49.8841523831,0,NA,256,0.9998477,803,40,32,0.6852789,-12,13000,-65,3,508688
15811,"pseudo1",-84.8251601872,48.4674856425,0,NA,429,-0.3589791,882,51,20,0.7072384,-8,11723,-58,2,396124.2
15812,"pseudo1",-90.2751604714,49.63415237,0,NA,482,0.1643988,810,46,36,0.134908,-18,13237,-67,2,656379.4
15813,"pseudo1",-83.8334934688,52.6674858616,0,NA,88,0.7633863,640,33,44,0.1249621,-35,13898,-90,2,108835.7
15814,"pseudo1",-85.8334935731,53.4591525695,0,NA,124,-0.919145,618,35,46,0.260059,-41,14160,-94,3,173929.3
15815,"pseudo1",-93.8084939891,53.1591525539,0,NA,288,0.4472138,605,30,47,0.2075502,-28,14433,-69,2,425574.9
15816,"pseudo1",-84.9584935275,50.4674857468,0,NA,164,0.3589791,861,55,23,0.07338035,-16,13315,-67,2,286515.7
15817,"pseudo1",-91.7584938821,49.4258190258,0,NA,436,-0.3589791,800,49,31,0.1640831,-5,13217,-45,1,759020.7
15818,"pseudo1",-90.4251604793,53.5591525747,0,NA,237,-1.83691e-16,637,33,45,0.02935215,-43,14384,-92,2,328296.4
15819,"pseudo1",-78.0501598339,45.217485473,0,NA,445,0.5717927,907,62,13,1.40862,26,10858,-22,2,621198.8
15820,"pseudo1",-89.716827109,49.5258190311,0,NA,437,0.2631174,792,47,32,0.3113236,-16,13115,-67,2,627044.8
15821,"pseudo1",-77.9168264936,44.1591520845,0,NA,172,-0.561883,858,66,10,1.388693,55,10124,5,2,739952.5
15822,"pseudo1",-77.6918264818,45.3674854808,0,NA,314,0.7602315,863,60,14,2.444385,32,11045,-16,2,609731.4
15823,"pseudo1",-83.9084934727,47.9924856178,0,NA,448,-0.9934089,900,45,21,0.4732786,-3,11781,-53,3,398173.1
15824,"pseudo1",-88.0251603541,49.7841523779,0,NA,297,0.1483404,814,39,32,0.4669796,-14,12908,-67,2,508806.3
15825,"pseudo1",-85.3168268795,50.4341524118,0,NA,191,1,871,56,25,0,-17,13326,-68,3,309635.3
15826,"pseudo1",-84.2084934884,47.7174856034,0,NA,445,0.882353,1008,51,19,0.6922355,1,11304,-50,2,435783.9
15827,"pseudo1",-94.2168273437,49.2258190154,0,NA,339,-1,656,39,49,0.04278775,10,13351,-22,2,868442.8
15828,"pseudo1",-89.6918271077,51.0091524418,0,NA,405,0.9743912,771,45,40,0.08105124,-27,13785,-80,2,529375.4
15829,"pseudo1",-94.383494019,52.9674858772,0,NA,327,-0.09632423,592,28,47,0.1364952,-27,14422,-65,2,453849.3
15830,"pseudo1",-80.5001599616,50.3091524052,0,NA,258,0.03446234,854,44,29,0.06312417,-23,12958,-78,2,85617.63
15831,"pseudo1",-88.6001603841,50.7008190923,0,NA,363,-0.6,749,42,38,0.5918636,-26,13508,-78,2,496312.8
15832,"pseudo1",-89.3834937583,55.6841526856,0,NA,129,1,520,27,48,0.08302038,-64,14511,-116,3,116410.6
15833,"pseudo1",-86.6251602811,52.3591525122,0,NA,195,0.9701425,700,42,40,0.09567624,-31,14027,-82,3,300368.2
15834,"pseudo1",-86.5334936096,54.5591526269,0,NA,119,0.9363292,549,29,50,0.09397267,-52,14270,-106,3,87203.59
15835,"pseudo1",-82.1251600464,50.0008190558,0,NA,193,6.123032e-17,874,47,24,0.04402823,-7,13061,-60,2,139624.3
15836,"pseudo1",-94.1001606709,52.975819211,0,NA,308,0.8320503,601,29,47,0.02320492,-27,14404,-66,2,449158.2
15837,"pseudo1",-91.833493886,51.5091524678,0,NA,413,0.1737851,732,40,42,0.4985422,-22,13808,-65,2,574490.3
15838,"pseudo1",-91.1001605145,49.0841523414,0,NA,475,0.9994449,754,42,40,0.3845243,-5,12937,-51,2,739181.9
15839,"pseudo1",-83.2834934401,54.3008192801,0,NA,50,0.7071068,499,20,57,0.1971728,-51,13801,-111,2,55624.88
15840,"pseudo1",-94.5501606944,51.2591524548,0,NA,358,-0.9524241,609,32,45,0.829173,-11,13959,-46,2,644965
15841,"pseudo1",-94.8668273776,50.3008190715,0,NA,317,-0.2425356,587,34,46,0.09281959,3,13736,-29,3,755417.4
15842,"pseudo1",-89.2918270868,49.7591523766,0,NA,333,-0.2963991,777,46,31,0.1249621,-14,13187,-68,2,587933.3
15843,"pseudo1",-92.516827255,48.8424856621,0,NA,395,-0.4888953,734,47,42,0.6384252,5,12965,-34,1,842989.1
15844,"pseudo1",-91.9334938913,51.609152473,0,NA,399,-0.5240975,722,39,42,0.06563339,-22,13848,-66,3,568448.6
15845,"pseudo1",-93.2751606279,53.7341525839,0,NA,260,-0.8741572,598,30,49,0.01037755,-35,14515,-79,3,358204.6
