"siteid","spid","x","y","occ","group","age","deficit","dem","hillshade","mas","mat","r2pet","rain","slope","sseas","toxicats","tseas","vpd"
105041,"pseudo1",2830150,6346150,0,NA,2,0,342,112,1529,120,44,2296,12,1,1,-106,37
105042,"pseudo1",2951950,6336950,0,NA,2,0,681,183,1503,108,40,2096,6,18,1,137,43
105043,"pseudo1",2723450,6175850,0,NA,2,46,517,138,1423,105,24,1080,12,-5,1,-31,34
105044,"pseudo1",2232650,5655750,0,NA,2,0,1983,141,1349,18,102,3008,26,0,1,276,13
105045,"pseudo1",2742850,6488250,0,NA,1,7,17,179,1525,146,33,1910,0,12,1,-5,44
105046,"pseudo1",2116250,5556350,0,NA,2,0,665,217,1287,76,59,1962,20,-13,1,57,22
105047,"pseudo1",2480450,5771050,0,NA,2,204,20,180,1404,118,15,670,0,-36,1,-116,51
105048,"pseudo1",2733450,6288050,0,NA,2,0,575,195,1429,109,36,1606,6,17,1,76,26
105049,"pseudo1",2261450,5647350,0,NA,2,78,609,177,1392,88,20,834,0,-46,1,-226,45
105050,"pseudo1",2704450,6231050,0,NA,2,1,247,188,1406,122,35,1561,10,8,1,-147,33
105051,"pseudo1",2742950,6058650,0,NA,2,29,253,204,1393,114,35,1402,9,0,1,45,32
105052,"pseudo1",2335850,5737250,0,NA,0,4,553,178,1417,92,29,1314,0,-41,0,-157,52
105053,"pseudo1",2702350,6192250,0,NA,2,3,448,160,1419,109,35,1514,6,-4,1,-53,34
105054,"pseudo1",2472650,5724250,0,NA,1,182,9,180,1382,118,20,790,1,-35,1,-76,49
105055,"pseudo1",2081250,5439650,0,NA,2,1,80,190,1242,96,43,1302,6,-22,1,60,33
105056,"pseudo1",2339550,5785650,0,NA,2,0,1648,249,1272,37,352,10302,32,68,1,170,0
105057,"pseudo1",2250750,5637550,0,NA,2,0,1168,238,1375,61,35,1226,22,-36,1,-17,34
105058,"pseudo1",2797550,6251350,0,NA,2,0,748,186,1456,95,35,1566,2,2,1,-18,30
105059,"pseudo1",2153250,5509750,0,NA,2,5,495,110,1334,87,30,1067,16,-43,1,-76,41
105060,"pseudo1",2536550,5920750,0,NA,2,0,1559,143,1487,45,40,1655,22,-57,1,47,29
105061,"pseudo1",2562350,5977450,0,NA,2,0,608,99,1516,96,59,2539,34,-62,1,-49,34
105062,"pseudo1",2748250,6283750,0,NA,2,9,518,178,1443,113,31,1445,0,12,1,65,29
105063,"pseudo1",2810250,6311750,0,NA,2,14,466,230,1490,111,28,1387,12,10,1,-173,32
105064,"pseudo1",2497650,5954250,0,NA,2,8,497,169,1483,97,30,1297,13,-45,1,-189,34
105065,"pseudo1",2733350,6322550,0,NA,2,0,368,189,1445,119,36,1682,2,18,1,-26,27
105066,"pseudo1",2153250,5456750,0,NA,2,29,110,187,1265,99,28,958,4,-16,1,-40,38
105067,"pseudo1",2474750,5826150,0,NA,2,42,510,187,1424,95,26,1112,10,-40,1,-188,49
105068,"pseudo1",2710750,6257950,0,NA,2,9,266,140,1405,124,31,1449,11,16,1,-128,32
105069,"pseudo1",2343950,5625950,0,NA,2,14,540,227,1292,88,22,877,25,35,1,-106,34
105070,"pseudo1",2742950,6365850,0,NA,2,26,173,190,1480,130,26,1354,2,13,1,-30,33
105071,"pseudo1",2468050,5943850,0,NA,2,0,516,217,1438,95,49,1909,34,-19,1,-148,31
105072,"pseudo1",2195750,5526850,0,NA,2,0,1655,178,1308,26,58,1601,10,-12,1,213,19
105073,"pseudo1",2517250,5829750,0,NA,2,73,495,131,1434,98,25,1062,16,-46,1,-129,50
105074,"pseudo1",2546850,5906250,0,NA,1,302,817,193,1495,85,11,522,14,-70,1,-165,50
105075,"pseudo1",2664250,6491450,0,NA,2,71,63,158,1534,146,23,1307,5,-9,1,94,38
105076,"pseudo1",2119450,5527550,0,NA,2,9,500,183,1289,84,32,1097,1,-25,1,4,29
105077,"pseudo1",2713950,6327850,0,NA,2,12,83,171,1442,133,28,1366,3,17,1,-141,33
105078,"pseudo1",2244350,5468550,0,NA,2,17,244,161,1249,93,26,916,4,9,1,11,36
105079,"pseudo1",2336950,5746550,0,NA,2,0,718,206,1411,85,35,1546,27,-33,1,-105,48
105080,"pseudo1",2266450,5489350,0,NA,2,0,741,171,1253,68,32,1067,3,16,1,80,30
105081,"pseudo1",2604450,5944150,0,NA,2,275,88,197,1484,124,13,662,5,-51,1,-8,46
105082,"pseudo1",2161950,5390950,0,NA,1,11,3,179,1229,102,34,1080,0,-15,1,179,32
105083,"pseudo1",2720350,6387250,0,NA,2,51,41,181,1483,137,23,1198,0,7,1,-102,35
105084,"pseudo1",2833450,6345450,0,NA,2,0,221,119,1530,127,39,2070,18,0,1,-159,39
105085,"pseudo1",2527950,6703350,0,NA,1,126,11,180,1534,160,19,1152,0,59,1,180,39
105086,"pseudo1",2457850,5800750,0,NA,2,0,913,73,1397,76,33,1266,20,-19,1,-42,38
105087,"pseudo1",2111850,5630150,0,NA,2,0,502,133,1235,84,176,6184,17,60,1,124,5
105088,"pseudo1",2394250,5867850,0,NA,2,0,226,202,1311,107,65,2324,8,49,1,-102,24
105089,"pseudo1",2289550,5627050,0,NA,2,78,853,249,1350,75,21,797,30,-14,1,-142,37
105090,"pseudo1",2569750,6611050,0,NA,2,0,379,157,1471,130,40,2111,8,77,1,179,29
105091,"pseudo1",2445650,5760250,0,NA,2,115,211,179,1391,108,19,822,0,-26,1,-162,47
105092,"pseudo1",2177850,5665350,0,NA,2,0,1680,208,1239,32,199,5846,28,85,1,241,0
105093,"pseudo1",2165450,5476850,0,NA,2,67,171,181,1286,99,23,845,1,-22,1,-70,41
105094,"pseudo1",2666750,6314550,0,NA,2,0,501,177,1433,113,47,2210,11,21,1,115,21
105095,"pseudo1",2324350,5793150,0,NA,1,0,50,177,1295,112,114,4374,0,47,1,-154,26
105096,"pseudo1",2625250,6640250,0,NA,2,16,340,218,1490,137,33,1846,16,68,1,117,32
105097,"pseudo1",2807450,6203050,0,NA,2,0,723,160,1495,100,37,1863,16,-17,1,39,48
105098,"pseudo1",2290950,5565350,0,NA,2,176,484,173,1336,86,12,525,1,-27,1,-185,41
105099,"pseudo1",2453050,5910150,0,NA,2,0,456,144,1385,97,52,1935,22,9,1,-159,29
105100,"pseudo1",2252450,5676050,0,NA,2,0,1173,94,1388,63,75,2853,34,-25,1,31,33
105101,"pseudo1",2305550,5730950,0,NA,2,0,1033,186,1410,72,67,2871,26,-28,1,-21,41
105102,"pseudo1",2963950,6384650,0,NA,2,0,141,174,1504,141,38,2196,2,36,1,46,41
105103,"pseudo1",2278850,5681750,0,NA,2,7,883,161,1415,79,33,1340,10,-45,1,-83,43
105104,"pseudo1",2073950,5588650,0,NA,2,0,108,210,1231,98,159,5779,29,35,1,90,13
105105,"pseudo1",2601450,6214050,0,NA,2,0,1264,216,1450,64,102,4122,23,0,1,251,7
105106,"pseudo1",2817750,6096050,0,NA,2,69,180,143,1397,124,27,1202,14,17,1,51,36
105107,"pseudo1",2664150,6529550,0,NA,2,52,15,160,1536,152,26,1486,4,-1,1,92,39
105108,"pseudo1",2297050,5504150,0,NA,2,118,329,180,1267,89,16,608,5,9,1,13,38
105109,"pseudo1",2385650,5740550,0,NA,2,0,1030,176,1380,71,42,1760,22,-15,1,9,34
105110,"pseudo1",2786050,6380350,0,NA,2,28,19,179,1524,143,27,1522,1,5,1,35,43
105111,"pseudo1",2304350,5599050,0,NA,2,3,860,127,1313,72,24,910,20,8,1,-91,32
105112,"pseudo1",2030450,5523450,0,NA,2,0,685,227,1191,67,177,5181,41,36,1,260,2
105113,"pseudo1",2140050,5478250,0,NA,2,48,263,181,1286,94,26,905,1,-27,1,-38,38
105114,"pseudo1",2175350,5450050,0,NA,2,0,512,180,1244,80,43,1322,7,-2,1,96,28
105115,"pseudo1",2422450,5751750,0,NA,2,11,397,198,1391,102,25,1106,7,-23,1,-80,45
105116,"pseudo1",2731350,6508850,0,NA,2,42,28,143,1532,149,32,1844,7,8,1,43,41
105117,"pseudo1",2821750,6240850,0,NA,2,0,746,174,1466,98,37,1699,20,0,1,20,35
105118,"pseudo1",2772050,6182550,0,NA,2,67,657,113,1439,101,22,1005,16,-4,1,19,39
105119,"pseudo1",2704150,6146650,0,NA,2,45,169,155,1450,123,23,1098,12,-28,1,-47,39
105120,"pseudo1",2346950,5647750,0,NA,2,106,164,180,1311,103,14,662,0,24,1,-171,41
105121,"pseudo1",2122450,5338550,0,NA,2,0,80,179,1180,94,52,1557,10,4,1,251,21
105122,"pseudo1",2154850,5500250,0,NA,2,47,264,183,1328,98,24,904,1,-43,1,-109,44
105123,"pseudo1",2099050,5328350,0,NA,2,0,70,133,1167,93,65,1907,9,9,1,251,19
105124,"pseudo1",2497150,6077050,0,NA,0,31,4,179,1491,131,34,1498,0,-34,0,79,36
105125,"pseudo1",2277450,5712950,0,NA,2,0,930,84,1410,77,85,3762,38,-26,1,-72,42
105126,"pseudo1",2232450,5467250,0,NA,2,0,487,155,1247,82,35,1167,7,10,1,85,31
105127,"pseudo1",2784250,6319950,0,NA,2,12,376,163,1478,119,30,1493,5,17,1,-106,33
105128,"pseudo1",2385150,5737850,0,NA,2,0,810,161,1383,82,34,1490,20,-18,1,-34,39
105129,"pseudo1",2506650,5998950,0,NA,2,86,111,168,1545,120,30,1307,4,-82,1,-96,47
105130,"pseudo1",2355050,5818950,0,NA,2,0,485,151,1298,94,111,3977,25,51,1,1,16
105131,"pseudo1",2236750,5702850,0,NA,0,0,1833,121,1258,28,208,5994,25,80,0,242,0
105132,"pseudo1",2444250,5792650,0,NA,2,0,898,226,1387,77,36,1411,24,-13,1,-42,38
105133,"pseudo1",2535550,5868950,0,NA,2,0,1240,112,1451,62,45,1728,27,-46,1,-28,40
105134,"pseudo1",2807050,6070550,0,NA,2,35,36,153,1375,133,28,1243,11,24,1,88,34
105135,"pseudo1",2754650,6229450,0,NA,2,0,592,188,1435,105,48,2165,2,11,1,-41,34
105136,"pseudo1",2767950,6421250,0,NA,2,3,151,190,1504,135,33,1825,4,27,1,-21,41
105137,"pseudo1",2629850,6211950,0,NA,2,0,274,167,1456,117,52,2294,7,-23,1,34,29
105138,"pseudo1",2419750,5871950,0,NA,2,0,368,204,1323,101,64,2264,12,43,1,-160,25
105139,"pseudo1",2375450,5727250,0,NA,2,0,590,149,1378,91,25,1123,7,-15,1,-77,41
105140,"pseudo1",2401450,5721850,0,NA,2,74,251,178,1394,106,18,861,0,-34,1,-92,48
105141,"pseudo1",2289450,5746050,0,NA,2,0,1010,71,1246,71,187,5863,34,82,1,9,2
105142,"pseudo1",2673750,5976650,0,NA,2,8,448,112,1414,104,41,1602,25,-18,1,218,30
105143,"pseudo1",2264050,5652650,0,NA,2,97,525,192,1395,91,18,785,3,-47,1,-267,47
105144,"pseudo1",2674550,5989050,0,NA,2,0,315,210,1411,111,53,2001,17,-23,1,176,31
105145,"pseudo1",2444550,5717150,0,NA,2,199,57,179,1399,114,17,695,0,-45,1,-124,47
105146,"pseudo1",2450150,5923550,0,NA,2,0,523,228,1388,94,61,2225,18,10,1,-128,26
105147,"pseudo1",2231950,5683850,0,NA,2,0,1736,219,1289,32,188,5727,13,53,1,221,2
105148,"pseudo1",2244150,5628050,0,NA,2,23,988,158,1380,69,29,1029,21,-45,1,-90,37
105149,"pseudo1",2136150,5636850,0,NA,2,0,1320,189,1218,47,218,6601,30,83,3,206,0
105150,"pseudo1",2724750,6385350,0,NA,2,47,48,181,1483,137,23,1219,0,8,1,-102,35
105151,"pseudo1",2142750,5558350,0,NA,2,0,1044,185,1339,59,44,1438,9,-33,1,62,24
105152,"pseudo1",2267350,5699850,0,NA,2,0,835,206,1393,80,90,3878,25,-19,1,-93,39
105153,"pseudo1",2839350,6348150,0,NA,2,11,17,180,1532,139,30,1658,0,0,1,-132,43
105154,"pseudo1",2732050,6059150,0,NA,2,0,282,181,1397,111,56,2253,8,-2,1,56,32
105155,"pseudo1",2386450,5789950,0,NA,2,0,950,63,1364,74,56,2303,31,8,1,-41,35
105156,"pseudo1",2851950,6350850,0,NA,2,43,13,180,1533,140,24,1351,0,0,1,-133,42
105157,"pseudo1",2432850,5779450,0,NA,2,0,576,173,1386,93,33,1387,14,-15,1,-88,44
105158,"pseudo1",2451050,5751250,0,NA,2,144,160,180,1390,110,18,777,0,-29,1,-183,46
105159,"pseudo1",2762250,6269050,0,NA,0,34,357,180,1455,121,25,1190,0,2,0,-77,36
105160,"pseudo1",2339950,5796950,0,NA,2,0,385,82,1291,99,183,6863,23,52,1,-80,19
105161,"pseudo1",2818850,6331150,0,NA,2,0,304,192,1514,122,36,1843,3,6,1,-167,38
105162,"pseudo1",2820550,6123050,0,NA,2,77,251,202,1416,120,25,1122,9,11,1,-26,38
105163,"pseudo1",2553750,5940550,0,NA,2,14,748,207,1507,89,27,1306,20,-68,1,-126,42
105164,"pseudo1",2198150,5537650,0,NA,2,0,1622,171,1324,29,52,1429,4,-26,1,172,21
105165,"pseudo1",2746050,6177050,0,NA,2,44,735,176,1418,95,23,1031,2,-1,1,71,31
105166,"pseudo1",2397650,5694050,0,NA,2,130,104,179,1384,109,16,731,0,-31,1,-173,45
105167,"pseudo1",2936150,6312150,0,NA,2,27,324,171,1496,125,27,1472,8,15,1,1,48
105168,"pseudo1",2255750,5621350,0,NA,2,75,868,227,1376,74,23,838,13,-43,1,-151,40
105169,"pseudo1",2392450,5858150,0,NA,2,0,276,182,1308,105,72,2586,0,51,1,-81,24
105170,"pseudo1",2369050,5808850,0,NA,2,0,1538,240,1280,42,237,7028,27,67,1,128,0
105171,"pseudo1",2548050,5852150,0,NA,2,77,174,220,1455,116,24,1138,13,-57,1,-15,60
105172,"pseudo1",2097150,5597150,0,NA,2,0,618,121,1226,77,181,6126,39,50,1,127,3
105173,"pseudo1",2764150,6005950,0,NA,2,155,33,175,1416,131,26,1089,1,-20,1,89,44
105174,"pseudo1",2332250,5805450,0,NA,2,0,445,125,1288,96,122,4379,28,53,1,-39,16
105175,"pseudo1",2741950,6417650,0,NA,2,80,4,180,1487,142,21,1163,0,20,1,-103,38
105176,"pseudo1",2123150,5591950,0,NA,2,0,1108,74,1281,56,119,3711,28,12,1,143,11
105177,"pseudo1",2373750,5750850,0,NA,2,0,1325,234,1384,55,38,1422,20,-15,1,74,36
105178,"pseudo1",2357250,5770250,0,NA,2,0,1101,125,1365,66,76,3007,31,5,1,10,33
105179,"pseudo1",2390750,5814350,0,NA,2,0,638,246,1304,88,144,5208,33,49,1,-36,22
105180,"pseudo1",2351950,5727950,0,NA,2,41,913,223,1393,77,23,959,17,-24,1,-52,43
105181,"pseudo1",2260250,5469550,0,NA,2,63,197,160,1244,95,22,765,8,12,1,-28,37
105182,"pseudo1",2343850,5709350,0,NA,2,9,890,240,1353,78,27,1081,29,6,1,-63,36
105183,"pseudo1",2445950,5946450,0,NA,2,0,777,167,1392,82,73,2602,9,15,1,-74,19
105184,"pseudo1",2058750,5515150,0,NA,2,0,1090,238,1195,50,169,4475,44,30,1,265,0
105185,"pseudo1",2173550,5530750,0,NA,2,83,380,181,1370,94,25,920,1,-65,1,-158,45
105186,"pseudo1",2961950,6289750,0,NA,2,31,138,148,1489,135,30,1652,7,15,1,8,52
105187,"pseudo1",2133350,5448850,0,NA,2,54,88,179,1259,98,28,915,0,-19,1,-29,37
105188,"pseudo1",2725850,6207150,0,NA,2,0,1314,205,1404,61,65,2453,9,13,1,182,17
105189,"pseudo1",2843050,6157350,0,NA,2,121,229,217,1440,124,22,1028,11,1,1,-48,44
105190,"pseudo1",2587450,6687050,0,NA,2,77,46,170,1523,156,26,1507,4,57,1,51,38
105191,"pseudo1",2970950,6337350,0,NA,2,13,222,203,1511,134,33,1860,10,12,1,-1,52
105192,"pseudo1",2500150,6729250,0,NA,1,103,38,159,1540,157,20,1253,4,62,1,161,37
105193,"pseudo1",2145250,5642850,0,NA,2,0,1290,216,1239,49,194,6076,33,72,1,196,0
105194,"pseudo1",2837050,6146750,0,NA,2,148,80,182,1454,130,23,1080,8,-5,1,-140,48
105195,"pseudo1",2563650,6640450,0,NA,2,33,73,194,1487,148,28,1608,9,73,1,44,36
105196,"pseudo1",2762450,6467050,0,NA,2,0,97,142,1513,140,35,1939,12,21,1,16,41
105197,"pseudo1",2805850,6332550,0,NA,1,0,497,189,1505,112,36,1801,5,14,1,-64,34
105198,"pseudo1",2805650,6288650,0,NA,2,4,512,186,1475,108,29,1394,1,6,1,-132,31
105199,"pseudo1",2062050,5561550,0,NA,2,0,475,66,1215,80,165,5407,36,34,1,156,7
105200,"pseudo1",2733050,6025850,0,NA,2,130,120,179,1419,121,24,964,0,-27,1,-47,39
105201,"pseudo1",2448950,5828250,0,NA,2,20,625,151,1410,89,32,1277,11,-27,1,-146,44
105202,"pseudo1",2688450,6186450,0,NA,2,0,450,146,1427,108,37,1618,13,-9,1,-32,33
105203,"pseudo1",2259750,5641550,0,NA,2,100,602,178,1389,88,18,770,1,-47,1,-246,45
105204,"pseudo1",2779450,6082150,0,NA,2,29,300,184,1379,115,31,1332,4,18,1,94,32
105205,"pseudo1",2107850,5334350,0,NA,2,0,188,203,1168,88,67,1917,15,11,1,273,17
105206,"pseudo1",2178450,5639850,0,NA,2,0,1628,172,1301,34,137,4162,36,27,1,211,5
105207,"pseudo1",2456650,6030850,0,NA,2,0,1003,195,1437,74,84,3181,18,6,1,68,12
105208,"pseudo1",2474350,5886550,0,NA,2,0,1708,252,1407,35,83,2779,36,-3,1,80,16
105209,"pseudo1",2697350,6181950,0,NA,2,0,525,230,1424,104,37,1594,12,-7,1,-11,33
105210,"pseudo1",2513950,6726050,0,NA,1,135,7,178,1540,159,19,1168,1,61,1,160,38
105211,"pseudo1",2868750,6322650,0,NA,2,0,103,217,1490,133,38,1985,13,18,1,-261,33
105212,"pseudo1",2813950,6083650,0,NA,2,83,120,196,1399,128,27,1216,9,13,1,70,38
105213,"pseudo1",2411350,5691650,0,NA,1,168,57,179,1397,112,16,703,0,-45,1,-174,48
105214,"pseudo1",2693850,5979850,0,NA,2,126,38,179,1415,128,25,1048,0,-19,1,130,38
105215,"pseudo1",2638850,6504250,0,NA,2,73,4,180,1521,146,23,1267,0,3,1,74,35
105216,"pseudo1",2912550,6261350,0,NA,2,18,283,197,1475,126,36,1813,13,13,1,31,46
105217,"pseudo1",2775950,6039450,0,NA,2,73,101,158,1400,128,33,1390,9,0,1,150,39
105218,"pseudo1",2784850,6340650,0,NA,2,0,466,109,1491,116,39,1930,13,19,1,-5,32
105219,"pseudo1",2694550,6265950,0,NA,2,0,326,187,1410,121,39,1771,12,15,1,-67,29
105220,"pseudo1",2836450,6120250,0,NA,2,35,278,136,1418,120,33,1445,11,12,1,13,38
105221,"pseudo1",2515950,5830350,0,NA,2,131,313,175,1437,106,21,933,15,-48,1,-172,54
105222,"pseudo1",2585150,5967850,0,NA,1,250,18,180,1517,126,16,748,0,-68,1,-178,50
105223,"pseudo1",2701550,6358150,0,NA,2,16,21,189,1462,137,33,1678,2,10,1,-92,35
105224,"pseudo1",2347950,5820950,0,NA,1,0,20,180,1305,115,83,3191,0,45,1,-35,26
105225,"pseudo1",2227450,5697850,0,NA,2,0,1510,219,1253,44,198,6047,35,83,1,177,0
105226,"pseudo1",2791850,6183250,0,NA,2,45,444,224,1482,114,26,1307,21,-19,1,-54,51
105227,"pseudo1",2259050,5492250,0,NA,2,0,975,127,1255,57,38,1197,12,15,1,93,25
105228,"pseudo1",2358150,5806150,0,NA,2,0,580,233,1292,90,171,6102,33,54,1,-27,15
105229,"pseudo1",2858850,6316450,0,NA,2,0,496,100,1485,111,44,2142,24,19,1,-73,26
105230,"pseudo1",2704950,6004450,0,NA,1,44,16,179,1408,128,32,1299,0,-22,1,-19,39
105231,"pseudo1",2777250,6106750,0,NA,2,50,259,177,1382,119,26,1155,2,16,1,33,35
105232,"pseudo1",2834750,6261250,0,NA,2,0,867,205,1465,91,43,1932,17,8,1,82,28
105233,"pseudo1",2143650,5506850,0,NA,2,0,808,248,1309,69,40,1314,28,-30,1,39,32
105234,"pseudo1",2678150,6007050,0,NA,2,1,242,181,1415,114,38,1520,15,-21,1,105,31
105235,"pseudo1",2975650,6329550,0,NA,2,25,228,198,1504,133,32,1751,24,17,1,18,51
105236,"pseudo1",2173850,5521450,0,NA,1,120,337,186,1357,96,22,814,2,-57,1,-149,45
105237,"pseudo1",2948150,6328550,0,NA,2,12,382,194,1506,123,31,1697,9,13,1,32,49
105238,"pseudo1",2455550,5880950,0,NA,2,0,1460,220,1359,47,91,2789,24,27,1,16,12
105239,"pseudo1",2689350,6367950,0,NA,2,7,63,187,1463,137,35,1773,3,11,1,-12,33
105240,"pseudo1",2440650,5700350,0,NA,2,219,18,179,1395,116,17,664,0,-45,1,-115,47
105241,"pseudo1",2506650,5842450,0,NA,1,170,200,172,1445,111,18,813,1,-53,1,-253,57
105242,"pseudo1",2697550,5958850,0,NA,2,71,256,242,1418,118,27,1189,23,-15,1,223,38
105243,"pseudo1",2397850,5898050,0,NA,2,0,864,116,1316,77,112,3692,25,54,1,-2,10
105244,"pseudo1",2685950,6134350,0,NA,1,116,38,180,1469,131,19,934,0,-40,1,59,42
105245,"pseudo1",2770050,6147450,0,NA,2,3,770,198,1400,92,35,1427,23,10,1,162,27
105246,"pseudo1",2437250,5875050,0,NA,2,0,930,53,1338,74,82,2673,29,37,1,-91,18
105247,"pseudo1",2250650,5594750,0,NA,2,8,1115,79,1361,59,30,1020,26,-41,1,-77,34
105248,"pseudo1",2244050,5583350,0,NA,2,0,1305,136,1353,49,38,1212,17,-37,1,-3,30
105249,"pseudo1",2123350,5442350,0,NA,1,16,58,180,1253,98,34,1081,0,-19,1,-29,36
105250,"pseudo1",2199650,5508850,0,NA,2,42,318,175,1321,95,26,938,8,-34,1,-118,42
105251,"pseudo1",2210950,5390050,0,NA,2,0,59,150,1205,98,41,1268,7,7,1,170,28
105252,"pseudo1",2466050,5996050,0,NA,2,0,805,241,1464,83,64,2463,36,-20,1,-44,23
105253,"pseudo1",2759450,6232750,0,NA,2,0,624,177,1439,103,44,2022,7,9,1,-21,33
105254,"pseudo1",2281650,5711550,0,NA,2,0,1053,193,1406,71,88,3815,28,-23,1,-10,39
105255,"pseudo1",2734950,6282250,0,NA,2,0,809,192,1426,96,40,1731,20,19,1,120,22
105256,"pseudo1",2341150,5726050,0,NA,2,98,528,177,1402,93,20,891,6,-31,1,-178,50
105257,"pseudo1",2728650,6033650,0,NA,2,46,233,163,1417,114,34,1357,6,-24,1,-14,38
105258,"pseudo1",2614450,6203150,0,NA,2,0,361,173,1469,113,45,1977,2,-26,1,115,28
105259,"pseudo1",2406650,5710550,0,NA,2,114,164,179,1411,108,17,796,0,-52,1,-162,48
105260,"pseudo1",2071750,5577850,0,NA,2,0,788,187,1205,67,199,6241,30,53,1,190,0
105261,"pseudo1",2484450,6004750,0,NA,2,0,945,178,1507,77,61,2321,13,-50,1,-22,28
105262,"pseudo1",2287750,5749550,0,NA,2,0,710,125,1244,85,222,7155,31,83,1,-65,6
105263,"pseudo1",2778850,6061050,0,NA,2,94,159,219,1390,124,27,1146,10,10,1,101,36
105264,"pseudo1",2701350,6268850,0,NA,2,0,398,129,1409,117,39,1735,13,17,1,-35,28
105265,"pseudo1",2205850,5618550,0,NA,2,0,930,241,1383,71,41,1439,26,-47,1,-60,32
105266,"pseudo1",2143150,5473650,0,NA,2,75,174,175,1284,98,23,827,1,-26,1,-59,39
105267,"pseudo1",2575050,5970350,0,NA,2,64,181,222,1521,118,29,1324,16,-69,1,-146,46
105268,"pseudo1",2184950,5527050,0,NA,2,0,1095,222,1333,55,42,1299,16,-34,1,4,30
105269,"pseudo1",2560150,6654550,0,NA,2,43,58,180,1496,151,28,1592,7,70,1,-6,37
105270,"pseudo1",2653750,6177250,0,NA,2,14,246,178,1447,119,29,1321,19,-20,1,33,33
105271,"pseudo1",2682350,6213950,0,NA,2,0,180,218,1425,124,44,1970,21,-6,1,-148,36
105272,"pseudo1",2812850,6241050,0,NA,2,3,685,146,1463,100,33,1524,11,0,1,-10,36
105273,"pseudo1",2142750,5677150,0,NA,2,0,198,175,1352,101,88,3717,2,-18,1,179,34
105274,"pseudo1",2517250,5811350,0,NA,2,136,240,172,1428,110,21,923,14,-45,1,-133,54
105275,"pseudo1",2611850,6626150,0,NA,2,21,141,173,1480,145,30,1696,8,71,1,15,37
105276,"pseudo1",2169750,5616950,0,NA,2,0,1798,77,1318,24,108,3093,35,7,1,254,6
105277,"pseudo1",2382150,5786250,0,NA,2,0,1753,233,1340,30,92,3163,31,28,1,182,18
105278,"pseudo1",2642750,6589350,0,NA,2,46,2,178,1512,155,24,1424,0,34,1,141,38
105279,"pseudo1",2046550,5529050,0,NA,2,0,590,231,1203,73,158,4758,38,27,1,208,6
105280,"pseudo1",2388450,5914650,0,NA,2,0,202,187,1328,110,86,3332,8,48,1,6,20
105281,"pseudo1",2443950,5839350,0,NA,2,0,839,151,1398,79,51,2071,8,-12,1,-113,36
105282,"pseudo1",2715450,6285350,0,NA,2,4,308,160,1420,123,34,1556,8,18,1,-67,30
105283,"pseudo1",2552550,5950950,0,NA,2,18,620,226,1517,96,28,1361,19,-73,1,-139,44
105284,"pseudo1",2468850,6060550,0,NA,2,0,188,213,1473,119,58,2590,11,-21,1,33,29
105285,"pseudo1",2856350,6287850,0,NA,2,0,312,182,1479,121,29,1443,25,11,1,-177,34
105286,"pseudo1",2221750,5539550,0,NA,2,257,338,166,1359,93,11,464,4,-58,1,-298,48
105287,"pseudo1",2699950,6058250,0,NA,2,46,39,179,1413,127,25,1127,0,-8,1,50,34
105288,"pseudo1",2511650,5991650,0,NA,2,132,102,191,1541,121,23,1080,2,-80,1,-47,45
105289,"pseudo1",2058650,5504550,0,NA,2,0,984,118,1196,54,162,4250,32,24,1,264,4
105290,"pseudo1",2226850,5508450,0,NA,2,139,317,176,1305,93,15,595,6,-19,1,-118,40
105291,"pseudo1",2573850,6673950,0,NA,2,11,61,202,1514,154,32,1888,6,60,1,32,38
105292,"pseudo1",2837850,6236550,0,NA,2,25,354,163,1481,121,28,1411,12,-7,1,-47,46
105293,"pseudo1",2716250,6311450,0,NA,2,0,367,181,1431,119,39,1826,1,20,1,-16,27
105294,"pseudo1",2294650,5471350,0,NA,1,100,18,181,1239,102,18,681,0,21,1,-100,42
105295,"pseudo1",2704150,6182450,0,NA,2,12,430,110,1423,109,32,1412,13,-7,1,-53,35
105296,"pseudo1",2669550,6417650,0,NA,2,24,238,193,1475,132,29,1472,7,15,1,109,30
105297,"pseudo1",2522850,5966050,0,NA,2,0,820,173,1506,83,44,1844,23,-55,1,-114,28
105298,"pseudo1",2277550,5679850,0,NA,2,0,1447,231,1392,50,51,1822,25,-24,1,115,32
105299,"pseudo1",2652450,6542650,0,NA,2,29,138,195,1526,146,28,1606,9,10,1,154,35
105300,"pseudo1",2194850,5622150,0,NA,2,27,450,154,1405,96,32,1249,21,-67,1,-99,42
105301,"pseudo1",2981250,6379050,0,NA,1,0,45,189,1514,147,39,2262,5,28,1,64,47
105302,"pseudo1",2691650,6427850,0,NA,2,78,20,179,1478,142,23,1203,0,18,1,6,37
105303,"pseudo1",2067950,5576850,0,NA,2,0,213,234,1222,93,162,5698,28,36,1,101,10
105304,"pseudo1",2328150,5516850,0,NA,2,123,69,171,1264,101,17,661,4,16,1,-70,40
105305,"pseudo1",2957650,6302750,0,NA,2,33,205,135,1495,132,29,1597,17,14,1,0,51
105306,"pseudo1",2387850,5772550,0,NA,2,0,1248,159,1377,59,42,1610,27,-5,1,32,32
105307,"pseudo1",2844850,6272450,0,NA,2,0,817,232,1469,94,42,1887,19,11,1,81,27
105308,"pseudo1",2384750,5753850,0,NA,2,9,995,201,1386,73,30,1220,29,-18,1,-21,42
